,h2h,loser,loser_aces,loser_double_faults,loser_match,loser_match_stats_id,loser_net_approaches,loser_odds,loser_player_fullname,loser_points_won,loser_return_break_points_total,loser_return_break_points_won,loser_return_points_total,loser_return_points_won,loser_serve_1st_attempts,loser_serve_1st_total,loser_serve_1st_won,loser_serve_2nd_total,loser_serve_2nd_won,loser_serve_games_total,loser_serve_games_won,loser_serve_speed_1st_avg,loser_serve_speed_2nd_avg,loser_serve_speed_fastest,loser_team,loser_total_points,loser_unforced_errors,loser_winners,round,score,winner,winner_aces,winner_double_faults,winner_match,winner_match_stats_id,winner_net_approaches,winner_odds,winner_player_fullname,winner_points_won,winner_return_break_points_total,winner_return_break_points_won,winner_return_points_total,winner_return_points_won,winner_serve_1st_attempts,winner_serve_1st_total,winner_serve_1st_won,winner_serve_2nd_total,winner_serve_2nd_won,winner_serve_games_total,winner_serve_games_won,winner_serve_speed_1st_avg,winner_serve_speed_2nd_avg,winner_serve_speed_fastest,winner_team,winner_total_points,winner_unforced_errors,winner_winners,start_date,tournament_link,tournament_name
243,H2H 1-0,Yuriy Schukin,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-0 6-4,Oscar Serrano-Gamez,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
244,H2H 1-0,Wesley Moodie,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-1 6-0,Olivier Patience,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
245,H2H 2-0,Gorka Fraile,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,7-5 6-3,Tomas Zib,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
246,H2H 1-0,Kristof Vliegen,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-4 6-4,Juan-Manuel Balcells,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
247,H2H 2-0,Markus Hipfl,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-3 7-6(2),Florent Serra,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
248,H2H 2-1,Dmitry Tursunov,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-7(5) 6-1 6-2,Hermes Gamonal,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
249,H2H 1-0,Amir Hadad,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-4 6-2,Igor Kunitsyn,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
250,H2H 1-2,Fernando Meligeni,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-4 6-4,Marcelo Charpentier,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
251,H2H 1-0,Jiri Vanek,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,4-6 7-5 6-1,Todd Larkham,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
252,H2H 1-0,Jean-Francois Bachelot,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-1 7-5,Leonardo Azzaro,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
253,H2H 2-1,Juan-Antonio Marin,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,7-5 6-2,Takao Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
254,H2H 1-0,Alex Bogomolov Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-1 4-6 6-1,Renzo Furlan,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
255,H2H 1-0,Harel Levy,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-2 7-5,Jan Hajek,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
256,H2H 2-0,Stefano Pescosolido,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-4 6-4,Marc Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
257,H2H 1-0,Satoshi Iwabuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-4 6-4,Gilles Elseneer,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
258,H2H 3-2,Ricardo Mello,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,3-6 7-6(1) 6-4,Janko Tipsarevic,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
259,H2H 1-2,Tuomas Ketola,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-4 6-3,Rodolphe Cadart,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
260,H2H 2-0,Juan-Pablo Guzman,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-3 6-1,Xavier Pujo,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
261,H2H 1-0,Lovro Zovko,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-2 7-5,Galo Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
262,H2H 1-0,Marcos Daniel,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-4 3-6 6-4,Alexander Waske,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
263,H2H 1-0,Francisco Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-4 7-6(4),Igor Andreev,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
264,H2H 1-0,Andres Dellatorre,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,7-6(5) 7-6(3),Bjorn Phau,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
265,H2H 1-0,Stefano Galvani,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,5-7 6-1 6-4,Oliver Gross,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
266,H2H 1-0,Eric Taino,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-2 6-1,Giorgio Galimberti,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
267,H2H 2-1,Julien Jeanpierre,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-4 6-3,Alexander Peya,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
268,H2H 1-0,Jack Brasington,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-7(7) 7-6(1) 6-2,Daniele Bracciali,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
269,H2H 1-0,Gaston Etlis,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-3 3-6 6-4,Attila Savolt,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
270,H2H 1-0,Maximilian Abel,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-3 6-2,Ruben Ramirez Hidalgo,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
271,H2H 1-0,Joseph Sirianni,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-3 6-4,Giovanni Lapentti,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
272,H2H 3-5,Danai Udomchoke,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-1 6-4,Kevin Kim,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
273,H2H 3-0,Julian Knowle,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-4 6-3,Jeff Salzenstein,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
274,H2H 1-0,Dmitri Vlasov,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-2 7-5,Dick Norman,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
275,H2H 1-1,Martin Vassallo Arguello,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,1-6 6-1 6-3,Louis Vosloo,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
276,H2H 1-0,David Prinosil,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-0 7-5,Frantisek Cermak,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
277,H2H 1-0,Mario Radic,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-2 6-1,Vadim Kutsenko,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
278,H2H 3-0,Werner Eschauer,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-7(4) 6-1 6-4,Noam Okun,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
279,H2H 1-0,Pavel Snobel,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-0 6-1,Nicolas Coutelot,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
280,H2H 1-0,Arvind Parmar,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-1 6-1,Alexandre Simoni,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
281,H2H 1-1,Diego Moyano,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,7-6(6) 6-3,Sergio Roitman,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
282,H2H 1-0,Nicolas Thomann,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,4-6 6-3 6-3,Bjorn Rehnquist,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
283,H2H 1-0,Cristiano Caratti,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,7-6(1) 6-4,Alex Kim,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
284,H2H 1-0,Joachim Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-2 3-6 6-4,Edouard Roger-Vasselin,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
285,H2H 1-0,Julien Cassaigne,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-1 6-3,Ivo Heuberger,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
286,H2H 1-0,Roko Karanusic,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-3 6-2,Victor Hanescu,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
287,H2H 1-0,Jose De Armas,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-4 6-4,Mariano Albert-Ferrando,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
288,H2H 1-0,Sebastien De Chaunac,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,7-6(6) 7-6(5),Paul Baccanello,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
289,H2H 1-0,Yves Allegro,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-4 6-4,Andrea Gaudenzi,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
290,H2H 2-1,Ivan Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-4 6-3,Mariano Delfino,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
291,H2H 6-3,Jean-Christophe Faurel,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-2 6-0,Jerome Haehnel,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
292,H2H 3-0,Rik De Voest,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-4 7-6(5),Ivo Karlovic,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
293,H2H 1-0,Andrei Stoliarov,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-2 6-4,Oscar Hernandez Perez,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
294,H2H 2-1,Gregory Carraz,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,7-5 6-1,Jo-Wilfried Tsonga,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
295,H2H 2-2,Jacobo Diaz-Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-3 6-1,Alex Calatrava,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
296,H2H 4-0,Gilles Muller,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-2 6-2,Slimane Saoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
297,H2H 1-0,Marc Gicquel,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-4 6-2,Peter Luczak,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
298,H2H 2-1,Fernando Verdasco,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,7-5 2-6 8-6,Eric Prodon,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
299,H2H 1-0,Potito Starace,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,1-6 6-4 6-0,Francisco Clavet,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
300,H2H 1-0,Mathieu Montcourt,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-2 3-6 6-4,Salvador Navarro-Gutierrez,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
301,H2H 1-1,Paul Goldstein,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,7-6(5) 5-7 7-5,Federico Browne,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
302,,M Bhupathi / E Likhovtseva,,,,,,,,,,,,,,,,,,,,,,,,,,,F,6-3 6-4,M Bryan / L Raymond,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
303,,T Woodbridge / P Suarez,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,7-5 3-6 6-2,M Bhupathi / E Likhovtseva,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
304,,W Black / C Black,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,6-3 6-4,M Bryan / L Raymond,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
305,,B Bryan / K Srebotnik,,,,,,,,,,,,,,,,,,,,,,,,,,,QF,6-4 6-3,T Woodbridge / P Suarez,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
306,,J Bjorkman / C Morariu,,,,,,,,,,,,,,,,,,,,,,,,,,,QF,6-4 6-3,M Bhupathi / E Likhovtseva,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
307,,G Etlis / C Fernandez,,,,,,,,,,,,,,,,,,,,,,,,,,,QF,6-3 6-3,W Black / C Black,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
308,,P Haarhuis / N Petrova,,,,,,,,,,,,,,,,,,,,,,,,,,,QF,6-2 6-1,M Bryan / L Raymond,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
309,,M Damm / D Chladkova,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,5-7 7-5 6-0,T Woodbridge / P Suarez,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
310,,M Knowles / B Schett,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,4-6 7-5 6-1,B Bryan / K Srebotnik,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
311,,P Vizner / L Horn,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,7-6(5) 3-6 6-3,M Bhupathi / E Likhovtseva,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
312,,L Paes / M Navratilova,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,7-6(5) 6-2,J Bjorkman / C Morariu,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
313,,L Friedl / A Smashnova,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,3-6 6-3 6-4,G Etlis / C Fernandez,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
314,,G Oliver / P Mandula,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,6-3 3-6 6-4,W Black / C Black,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
315,,J Palmer / S Kuznetsova,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,4-6 7-5 6-2,P Haarhuis / N Petrova,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
316,,C Haggard / F Schiavone,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,4-6 6-0 6-2,M Bryan / L Raymond,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
317,,M Llodra / C Gely,,,,,,,,,,,,,,,,,,,,,,,,,,,R32,6-1 6-3,T Woodbridge / P Suarez,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
318,,M Rodriguez / N Miyagi,,,,,,,,,,,,,,,,,,,,,,,,,,,R32,6-2 6-2,M Damm / D Chladkova,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
319,,D Adams / W Prakusya,,,,,,,,,,,,,,,,,,,,,,,,,,,R32,6-3 6-2,B Bryan / K Srebotnik,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
320,,D Johnson / R Stubbs,,,,,,,,,,,,,,,,,,,,,,,,,,,R32,7-5 2-6 6-3,M Knowles / B Schett,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
321,,M Bahrami / T Golovin,,,,,,,,,,,,,,,,,,,,,,,,,,,R32,6-4 6-2,M Bhupathi / E Likhovtseva,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
322,,N Coutelot / E Loit,,,,,,,,,,,,,,,,,,,,,,,,,,,R32,4-6 6-3 6-1,P Vizner / L Horn,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
323,,P Hanley / N Pratt,,,,,,,,,,,,,,,,,,,,,,,,,,,R32,1-6 7-6(5) 6-4,J Bjorkman / C Morariu,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
324,,J Eagle / P Wartusch,,,,,,,,,,,,,,,,,,,,,,,,,,,R32,6-1 6-3,L Paes / M Navratilova,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
325,,T Cibulec / J Husarova,,,,,,,,,,,,,,,,,,,,,,,,,,,R32,6-1 Retired,L Friedl / A Smashnova,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
326,,J Bachelot / S Lefevre,,,,,,,,,,,,,,,,,,,,,,,,,,,R32,5-7 6-1 6-4,G Etlis / C Fernandez,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
327,,R Koenig / E Callens,,,,,,,,,,,,,,,,,,,,,,,,,,,R32,6-4 6-0,G Oliver / P Mandula,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
328,,F Cermak / T Krizan,,,,,,,,,,,,,,,,,,,,,,,,,,,R32,6-4 3-6 6-1,W Black / C Black,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
329,,D Nestor / J Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,R32,6-3 6-4,J Palmer / S Kuznetsova,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
330,,C Suk / E Gagliardi,,,,,,,,,,,,,,,,,,,,,,,,,,,R32,6-1 7-5,P Haarhuis / N Petrova,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
331,,K Ullyett / D Hantuchova,,,,,,,,,,,,,,,,,,,,,,,,,,,R32,6-3 7-6(4),C Haggard / F Schiavone,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
332,,A Dupuis / V Razzano,,,,,,,,,,,,,,,,,,,,,,,,,,,R32,6-3 6-2,M Bryan / L Raymond,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
