,h2h,loser,loser_aces,loser_double_faults,loser_match,loser_match_stats_id,loser_net_approaches,loser_odds,loser_player_fullname,loser_points_won,loser_return_break_points_total,loser_return_break_points_won,loser_return_points_total,loser_return_points_won,loser_serve_1st_attempts,loser_serve_1st_total,loser_serve_1st_won,loser_serve_2nd_total,loser_serve_2nd_won,loser_serve_games_total,loser_serve_games_won,loser_serve_speed_1st_avg,loser_serve_speed_2nd_avg,loser_serve_speed_fastest,loser_team,loser_total_points,loser_unforced_errors,loser_winners,odds_loser,odds_winner,round,score,winner,winner_aces,winner_double_faults,winner_match,winner_match_stats_id,winner_net_approaches,winner_odds,winner_player_fullname,winner_points_won,winner_return_break_points_total,winner_return_break_points_won,winner_return_points_total,winner_return_points_won,winner_serve_1st_attempts,winner_serve_1st_total,winner_serve_1st_won,winner_serve_2nd_total,winner_serve_2nd_won,winner_serve_games_total,winner_serve_games_won,winner_serve_speed_1st_avg,winner_serve_speed_2nd_avg,winner_serve_speed_fastest,winner_team,winner_total_points,winner_unforced_errors,winner_winners,start_date,tournament_link,tournament_name,surface
2881,H2H 1-0,Jaroslav Pospisil,0.0,8.0,6003495.0,157841.0,,1.42,Jaroslav Pospisil,85.0,11.0,5.0,88.0,38.0,93.0,53.0,29.0,40.0,18.0,,,,,,1.0,181.0,,,1.42,2.92,SFQ,4-6 6-3 6-3,Javier Marti,1.0,5.0,6003495.0,157842.0,,2.92,Javier Marti,96.0,14.0,7.0,93.0,46.0,88.0,59.0,36.0,29.0,14.0,,,,,,2.0,181.0,,,2011-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2011,FO - RG,clay
2882,H2H 1-2,Daniel Munoz-De La Nava,3.0,0.0,6003496.0,157843.0,,2.03,Daniel Munoz-De La Nava,97.0,0.0,0.0,98.0,24.0,110.0,65.0,44.0,45.0,29.0,,,,,,1.0,208.0,,,2.03,1.8,SFQ,6-7(0) 6-4 8-6,Ryan Harrison,5.0,3.0,6003496.0,157844.0,,1.8,Ryan Harrison,111.0,5.0,2.0,110.0,37.0,98.0,71.0,56.0,27.0,18.0,,,,,,2.0,208.0,,,2011-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2011,FO - RG,clay
2883,H2H 1-1,Dominik Meffert,2.0,5.0,6003497.0,157845.0,,2.36,Dominik Meffert,59.0,7.0,2.0,70.0,28.0,62.0,33.0,21.0,29.0,10.0,,,,,,1.0,132.0,,,2.36,1.63,SFQ,6-2 7-5,Alessio Di Mauro,7.0,3.0,6003497.0,157846.0,,1.625,Alessio Di Mauro,73.0,9.0,5.0,62.0,31.0,70.0,36.0,26.0,34.0,16.0,,,,,,2.0,132.0,,,2011-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2011,FO - RG,clay
2884,H2H 1-0,Sebastian Rieschick,3.0,5.0,6003498.0,157847.0,,3.65,Sebastian Rieschick,97.0,6.0,5.0,77.0,32.0,116.0,81.0,44.0,35.0,21.0,,,,,,1.0,193.0,,,3.65,1.31,SFQ,1-6 6-4 7-5,Alejandro Falla,3.0,4.0,6003498.0,157848.0,,1.308,Alejandro Falla,96.0,17.0,5.0,116.0,51.0,77.0,48.0,33.0,29.0,12.0,,,,,,2.0,193.0,,,2011-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2011,FO - RG,clay
2885,H2H 2-0,Frederik Nielsen,6.0,0.0,6003499.0,157850.0,,3.58,Frederik Nielsen,62.0,4.0,0.0,68.0,25.0,69.0,50.0,33.0,19.0,4.0,,,,,,2.0,137.0,,,3.58,1.32,SFQ,6-2 6-3,Thomas Schoorel,4.0,1.0,6003499.0,157849.0,,1.317,Thomas Schoorel,75.0,8.0,4.0,69.0,32.0,68.0,45.0,31.0,23.0,12.0,,,,,,1.0,137.0,,,2011-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2011,FO - RG,clay
2886,H2H 3-2,Joao Souza,6.0,1.0,6003500.0,782207.0,,1.417,Joao Souza,104.0,9.0,1.0,115.0,40.0,98.0,64.0,44.0,34.0,20.0,,,,,,2.0,213.0,,,1.42,3.01,SFQ,6-4 6-7(2) 6-3,Jorge Aguilar,4.0,0.0,6003500.0,782206.0,,3.01,Jorge Aguilar,109.0,5.0,3.0,98.0,34.0,115.0,66.0,44.0,49.0,31.0,,,,,,1.0,213.0,,,2011-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2011,FO - RG,clay
2887,H2H 1-0,Carlos Salamanca,6.0,0.0,6003501.0,157852.0,,2.07,Carlos Salamanca,55.0,3.0,0.0,63.0,21.0,58.0,41.0,25.0,17.0,9.0,,,,,,2.0,121.0,,,2.07,1.8,SFQ,6-3 6-3,Bjorn Phau,1.0,3.0,6003501.0,157851.0,,1.8,Bjorn Phau,66.0,5.0,3.0,58.0,24.0,63.0,36.0,27.0,27.0,15.0,,,,,,1.0,121.0,,,2011-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2011,FO - RG,clay
2888,H2H 1-0,Sebastian Decoud,3.0,2.0,6003502.0,157853.0,,3.65,Sebastian Decoud,54.0,1.0,0.0,60.0,13.0,66.0,43.0,29.0,23.0,12.0,,,,,,1.0,126.0,,,3.65,1.31,SFQ,7-6(2) 6-2,Ivo Minar,11.0,3.0,6003502.0,157854.0,,1.308,Ivo Minar,72.0,5.0,2.0,66.0,25.0,60.0,34.0,32.0,26.0,15.0,,,,,,2.0,126.0,,,2011-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2011,FO - RG,clay
2889,H2H 4-1,Roberto Bautista Agut,5.0,5.0,6003503.0,782209.0,,1.8,Roberto Bautista Agut,97.0,10.0,5.0,103.0,42.0,95.0,61.0,42.0,34.0,13.0,,,,,,2.0,198.0,,,1.8,2.03,SFQ,6-3 5-7 7-5,Augustin Gensse,1.0,1.0,6003503.0,782208.0,,2.03,Augustin Gensse,101.0,12.0,6.0,95.0,40.0,103.0,69.0,44.0,34.0,17.0,,,,,,1.0,198.0,,,2011-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2011,FO - RG,clay
2890,H2H 2-1,Marinko Matosevic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,6-2 6-3,Marsel Khamdamov,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2011,FO - RG,clay
2891,H2H 2-1,Julio Silva,0.0,0.0,6003505.0,157856.0,,3.58,Julio Silva,50.0,7.0,2.0,58.0,23.0,57.0,30.0,16.0,27.0,11.0,,,,,,2.0,115.0,,,3.58,1.32,SFQ,6-4 6-1,Lukasz Kubot,2.0,1.0,6003505.0,157855.0,,1.317,Lukasz Kubot,65.0,11.0,5.0,57.0,30.0,58.0,29.0,18.0,29.0,17.0,,,,,,1.0,115.0,,,2011-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2011,FO - RG,clay
2892,H2H 1-2,Cedrik-Marcel Stebe,1.0,5.0,6003506.0,157857.0,,2.07,Cedrik-Marcel Stebe,41.0,3.0,0.0,42.0,9.0,60.0,37.0,25.0,23.0,7.0,,,,,,1.0,102.0,,,2.07,1.77,SFQ,6-4 6-0,Simon Greul,1.0,1.0,6003506.0,157858.0,,1.77,Simon Greul,61.0,7.0,4.0,60.0,28.0,42.0,31.0,27.0,11.0,6.0,,,,,,2.0,102.0,,,2011-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2011,FO - RG,clay
2893,H2H 3-1,Marius Copil,10.0,1.0,6003507.0,157860.0,,3.2,Marius Copil,75.0,2.0,2.0,79.0,25.0,72.0,43.0,32.0,29.0,18.0,,,,,,2.0,151.0,32.0,39.0,3.2,1.36,SFQ,4-6 6-3 6-4,Lukas Rosol,6.0,3.0,6003507.0,157859.0,,1.36,Lukas Rosol,76.0,4.0,3.0,72.0,22.0,79.0,42.0,33.0,37.0,21.0,,,,,,1.0,151.0,16.0,38.0,2011-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2011,FO - RG,clay
2894,H2H 1-1,Adrian Ungur,7.0,3.0,6003508.0,157861.0,,2.54,Adrian Ungur,90.0,2.0,2.0,91.0,29.0,93.0,48.0,37.0,45.0,24.0,,,,,,1.0,184.0,,,2.54,1.53,SFQ,3-6 7-6(8) 6-2,Marc Gicquel,10.0,2.0,6003508.0,157862.0,,1.53,Marc Gicquel,94.0,6.0,3.0,93.0,32.0,91.0,56.0,43.0,35.0,19.0,,,,,,2.0,184.0,,,2011-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2011,FO - RG,clay
2895,H2H 1-0,Agustin Velotti,1.0,1.0,6003509.0,157864.0,,3.84,Agustin Velotti,49.0,2.0,1.0,52.0,17.0,59.0,30.0,20.0,29.0,12.0,,,,,,2.0,111.0,,,3.84,1.29,SFQ,6-4 6-2,Eric Prodon,3.0,0.0,6003509.0,157863.0,,1.286,Eric Prodon,62.0,8.0,4.0,59.0,27.0,52.0,30.0,21.0,22.0,14.0,,,,,,1.0,111.0,,,2011-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2011,FO - RG,clay
2896,H2H 2-2,Stephane Bohli,5.0,5.0,6003510.0,157865.0,,2.89,Stephane Bohli,68.0,4.0,2.0,70.0,24.0,77.0,31.0,24.0,46.0,20.0,,,,,,1.0,147.0,,,2.89,1.44,SFQ,7-6(3) 6-4,Andreas Beck,3.0,1.0,6003510.0,157866.0,,1.444,Andreas Beck,79.0,5.0,3.0,77.0,33.0,70.0,53.0,36.0,17.0,10.0,,,,,,2.0,147.0,,,2011-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2011,FO - RG,clay
2897,H2H 1-1,Franko Skugor,1.0,0.0,6003511.0,157868.0,,1.435,Franko Skugor,40.0,2.0,2.0,41.0,15.0,39.0,30.0,20.0,9.0,5.0,,,,,,2.0,80.0,,,1.44,2.93,SFQ,3-6 3-2 Retired,Nikola Ciric,3.0,1.0,6003511.0,157867.0,,2.93,Nikola Ciric,40.0,1.0,1.0,39.0,14.0,41.0,28.0,19.0,13.0,7.0,,,,,,1.0,80.0,,,2011-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2011,FO - RG,clay
2898,H2H 1-0,Izak Van der Merwe,5.0,5.0,6003512.0,157870.0,,2.73,Izak Van der Merwe,73.0,6.0,2.0,85.0,30.0,79.0,51.0,31.0,28.0,12.0,,,,,,2.0,164.0,,,2.73,1.49,SFQ,6-2 5-7 6-0,David Guez,2.0,2.0,6003512.0,157869.0,,1.488,David Guez,91.0,10.0,6.0,79.0,36.0,85.0,46.0,32.0,39.0,23.0,,,,,,1.0,164.0,,,2011-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2011,FO - RG,clay
2899,H2H 1-0,Eduardo Schwank,4.0,2.0,6003513.0,157872.0,,1.4,Eduardo Schwank,78.0,2.0,1.0,73.0,19.0,88.0,68.0,50.0,20.0,9.0,,,,,,2.0,161.0,,,1.4,3.08,SFQ,7-6(3) 7-6(5),Frank Dancevic,5.0,0.0,6003513.0,157871.0,,3.08,Frank Dancevic,83.0,6.0,1.0,88.0,29.0,73.0,51.0,42.0,22.0,12.0,,,,,,1.0,161.0,,,2011-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2011,FO - RG,clay
2900,H2H 1-0,Gilles Muller,23.0,5.0,6003514.0,157874.0,,2.45,Gilles Muller,109.0,7.0,3.0,108.0,37.0,103.0,63.0,48.0,40.0,24.0,,,,,,2.0,211.0,,,2.45,1.59,SFQ,6-7(1) 7-6(5) 7-5,Victor Crivoi,9.0,1.0,6003514.0,157873.0,,1.588,Victor Crivoi,102.0,6.0,4.0,103.0,31.0,108.0,82.0,58.0,26.0,13.0,,,,,,1.0,211.0,,,2011-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2011,FO - RG,clay
2901,H2H 2-3,Federico Delbonis,3.0,3.0,6003515.0,157876.0,,2.28,Federico Delbonis,66.0,6.0,1.0,83.0,27.0,62.0,29.0,24.0,33.0,15.0,,,,,,2.0,145.0,,,2.28,1.67,SFQ,4-6 6-1 6-2,Albert Ramos-Vinolas,2.0,1.0,6003515.0,157875.0,,1.667,Albert Ramos-Vinolas,79.0,6.0,4.0,62.0,23.0,83.0,57.0,39.0,26.0,17.0,,,,,,1.0,145.0,,,2011-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2011,FO - RG,clay
2902,H2H 1-0,Paul Capdeville,4.0,0.0,6003516.0,157878.0,,1.5,Paul Capdeville,60.0,4.0,1.0,69.0,23.0,56.0,39.0,27.0,17.0,10.0,,,,,,2.0,125.0,,,1.5,2.69,SFQ,6-4 6-4,Bastian Knittel,7.0,5.0,6003516.0,157877.0,,2.69,Bastian Knittel,65.0,9.0,3.0,56.0,19.0,69.0,41.0,31.0,28.0,15.0,,,,,,1.0,125.0,,,2011-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2011,FO - RG,clay
2903,H2H 1-0,Ricardo Hocevar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-3 2-6 9-7,Alex Bogomolov Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2011,FO - RG,clay
2904,H2H 2-1,Ivo Klec,4.0,1.0,6003422.0,157693.0,,2.46,Ivo Klec,75.0,8.0,3.0,69.0,27.0,89.0,43.0,27.0,46.0,21.0,,,,,,1.0,158.0,,,2.46,1.57,QFQ,6-3 7-6(5),Rik De Voest,2.0,0.0,6003422.0,157694.0,,1.57,Rik De Voest,83.0,10.0,5.0,89.0,41.0,69.0,37.0,25.0,32.0,17.0,,,,,,2.0,158.0,,,2011-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2011,FO - RG,clay
2905,H2H 1-0,Gregoire Burquier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,7-6(3) 7-6(3),Rogerio Dutra Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2011,FO - RG,clay
2906,H2H 2-0,Jean-Rene Lisnard,5.0,9.0,6003424.0,157695.0,,3.15,Jean-Rene Lisnard,147.0,20.0,7.0,154.0,69.0,149.0,71.0,45.0,78.0,33.0,,,,,,1.0,303.0,,,3.15,1.37,QFQ,6-7(8) 7-5 9-7,Steve Darcis,5.0,8.0,6003424.0,157696.0,,1.37,Steve Darcis,156.0,22.0,9.0,149.0,71.0,154.0,91.0,55.0,63.0,30.0,,,,,,2.0,303.0,,,2011-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2011,FO - RG,clay
2907,H2H 1-1,Horacio Zeballos,1.0,4.0,6003425.0,157697.0,,1.35,Horacio Zeballos,96.0,13.0,3.0,109.0,44.0,84.0,50.0,32.0,34.0,20.0,,,,,,1.0,193.0,,,1.35,3.3,QFQ,7-6(6) 7-6(12),Antonio Veic,2.0,2.0,6003425.0,157698.0,,3.3,Antonio Veic,97.0,3.0,3.0,84.0,32.0,109.0,67.0,43.0,42.0,22.0,,,,,,2.0,193.0,,,2011-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2011,FO - RG,clay
2908,H2H 2-0,Kenny De Schepper,5.0,3.0,6003426.0,157700.0,,2.38,Kenny De Schepper,57.0,9.0,1.0,74.0,28.0,57.0,36.0,19.0,21.0,10.0,,,,,,2.0,131.0,,,2.38,1.6,QFQ,6-3 6-3,Facundo Bagnis,2.0,3.0,6003426.0,157699.0,,1.6,Facundo Bagnis,74.0,7.0,4.0,57.0,28.0,74.0,48.0,35.0,26.0,11.0,,,,,,1.0,131.0,,,2011-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2011,FO - RG,clay
2909,H2H 2-0,Thiago Alves,1.0,,6003427.0,782199.0,,2.54,Thiago Alves,17.0,0.0,0.0,14.0,4.0,24.0,20.0,11.0,4.0,2.0,,,,,,2.0,38.0,,,2.54,1.54,QFQ,3-2 Retired,Evgeny Donskoy,4.0,,6003427.0,782198.0,,1.54,Evgeny Donskoy,21.0,4.0,1.0,24.0,11.0,14.0,8.0,7.0,6.0,3.0,,,,,,1.0,38.0,,,2011-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2011,FO - RG,clay
2910,H2H 4-0,Simone Vagnozzi,3.0,3.0,6003428.0,157701.0,,3.15,Simone Vagnozzi,70.0,4.0,3.0,69.0,28.0,81.0,65.0,35.0,16.0,7.0,,,,,,1.0,150.0,,,3.15,1.37,QFQ,1-6 6-3 6-1,Simone Bolelli,4.0,1.0,6003428.0,157702.0,,1.37,Simone Bolelli,80.0,12.0,5.0,81.0,39.0,69.0,44.0,27.0,25.0,14.0,,,,,,2.0,150.0,,,2011-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2011,FO - RG,clay
2911,H2H 1-1,Matthias Bachinger,12.0,4.0,6003429.0,157703.0,,1.45,Matthias Bachinger,112.0,10.0,3.0,106.0,37.0,116.0,65.0,49.0,51.0,26.0,,,,,,1.0,222.0,,,1.45,2.8,QFQ,7-5 1-6 9-7,Laurent Rochette,4.0,6.0,6003429.0,157704.0,,2.8,Laurent Rochette,110.0,12.0,3.0,116.0,41.0,106.0,64.0,45.0,42.0,24.0,,,,,,2.0,222.0,,,2011-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2011,FO - RG,clay
2912,H2H 1-0,Andres Molteni,1.0,1.0,6003430.0,157706.0,,1.82,Andres Molteni,58.0,7.0,2.0,64.0,23.0,73.0,51.0,27.0,22.0,8.0,,,,,,2.0,137.0,,,1.82,2.02,QFQ,6-1 3-6 6-0,Jan Hernych,2.0,1.0,6003430.0,157705.0,,2.02,Jan Hernych,79.0,9.0,6.0,73.0,38.0,64.0,36.0,28.0,28.0,13.0,,,,,,1.0,137.0,,,2011-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2011,FO - RG,clay
2913,H2H 2-0,Guillermo Olaso,4.0,0.0,6003431.0,157707.0,,1.91,Guillermo Olaso,47.0,1.0,1.0,53.0,16.0,58.0,33.0,19.0,25.0,12.0,,,,,,1.0,111.0,,,1.91,1.91,QFQ,6-3 6-3,Juan-Sebastian Cabal,1.0,1.0,6003431.0,157708.0,,1.91,Juan-Sebastian Cabal,64.0,6.0,4.0,58.0,27.0,53.0,42.0,29.0,11.0,8.0,,,,,,2.0,111.0,,,2011-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2011,FO - RG,clay
2914,H2H 1-0,Martin Fischer,1.0,3.0,6003432.0,157710.0,,2.46,Martin Fischer,57.0,1.0,0.0,52.0,14.0,80.0,51.0,23.0,29.0,20.0,,,,,,2.0,132.0,,,2.46,1.57,QFQ,6-4 6-3,Leonardo Mayer,4.0,2.0,6003432.0,157709.0,,1.57,Leonardo Mayer,75.0,11.0,3.0,80.0,37.0,52.0,34.0,28.0,18.0,10.0,,,,,,1.0,132.0,,,2011-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2011,FO - RG,clay
2915,H2H 3-2,Evgeny Korolev,1.0,2.0,6003433.0,157712.0,,1.91,Evgeny Korolev,59.0,9.0,3.0,72.0,30.0,62.0,35.0,17.0,27.0,12.0,,,,,,2.0,134.0,,,1.91,1.91,QFQ,7-6(4) 6-1,Illya Marchenko,3.0,4.0,6003433.0,157711.0,,1.91,Illya Marchenko,75.0,9.0,5.0,62.0,33.0,72.0,41.0,25.0,31.0,17.0,,,,,,1.0,134.0,,,2011-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2011,FO - RG,clay
2916,H2H 1-0,Alex Kuznetsov,5.0,1.0,6003434.0,157713.0,,2.34,Alex Kuznetsov,49.0,1.0,0.0,55.0,13.0,58.0,42.0,29.0,16.0,7.0,,,,,,1.0,113.0,,,2.34,1.62,QFQ,6-3 6-4,Andrey Kuznetsov,6.0,1.0,6003434.0,157714.0,,1.62,Andrey Kuznetsov,64.0,6.0,2.0,58.0,22.0,55.0,34.0,26.0,21.0,16.0,,,,,,2.0,113.0,,,2011-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2011,FO - RG,clay
2917,H2H 1-0,Gianni Mina,2.0,2.0,6003435.0,157716.0,,3.65,Gianni Mina,45.0,0.0,0.0,46.0,10.0,62.0,39.0,25.0,23.0,10.0,,,,,,2.0,108.0,,,3.65,1.3,QFQ,6-4 6-2,Robert Farah,5.0,3.0,6003435.0,157715.0,,1.3,Robert Farah,63.0,7.0,3.0,62.0,27.0,46.0,34.0,28.0,12.0,8.0,,,,,,1.0,108.0,,,2011-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2011,FO - RG,clay
2918,H2H 1-0,Simon Stadler,0.0,2.0,6003436.0,157717.0,,4.85,Simon Stadler,45.0,5.0,1.0,57.0,21.0,45.0,33.0,21.0,12.0,3.0,,,,,,1.0,102.0,,,4.85,1.19,QFQ,6-3 6-3,Stephane Robert,3.0,1.0,6003436.0,157718.0,,1.19,Stephane Robert,57.0,4.0,4.0,45.0,21.0,57.0,28.0,19.0,29.0,17.0,,,,,,2.0,102.0,,,2011-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2011,FO - RG,clay
2919,H2H 1-0,Jerzy Janowicz,4.0,3.0,6003437.0,157720.0,,2.58,Jerzy Janowicz,86.0,3.0,2.0,90.0,29.0,83.0,53.0,39.0,30.0,18.0,,,,,,2.0,173.0,,,2.58,1.52,QFQ,7-5 3-6 6-4,Denis Gremelmayr,9.0,3.0,6003437.0,157719.0,,1.52,Denis Gremelmayr,87.0,4.0,2.0,83.0,26.0,90.0,50.0,35.0,40.0,26.0,,,,,,1.0,173.0,,,2011-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2011,FO - RG,clay
2920,H2H 1-1,Juan-Pablo Brzezicki,0.0,0.0,6003438.0,157721.0,,1.52,Juan-Pablo Brzezicki,82.0,8.0,3.0,89.0,37.0,75.0,56.0,34.0,19.0,11.0,,,,,,1.0,164.0,,,1.52,2.58,QFQ,6-4 7-6(5),Charles-Antoine Brezac,7.0,1.0,6003438.0,157722.0,,2.58,Charles-Antoine Brezac,82.0,10.0,4.0,75.0,30.0,89.0,45.0,33.0,44.0,19.0,,,,,,2.0,164.0,,,2011-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2011,FO - RG,clay
2921,H2H 2-0,James Lemke,1.0,3.0,6003439.0,157724.0,,2.34,James Lemke,64.0,1.0,0.0,68.0,21.0,78.0,56.0,31.0,22.0,12.0,,,,,,2.0,146.0,,,2.34,1.62,QFQ,6-1 7-5,Romain Jouan,7.0,3.0,6003439.0,157723.0,,1.62,Romain Jouan,82.0,17.0,3.0,78.0,35.0,68.0,37.0,30.0,31.0,17.0,,,,,,1.0,146.0,,,2011-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2011,FO - RG,clay
2922,H2H 1-0,Axel Michon,2.0,4.0,6003440.0,157725.0,,4.75,Axel Michon,61.0,8.0,3.0,55.0,21.0,78.0,44.0,24.0,34.0,16.0,,,,,,1.0,133.0,,,4.75,1.2,QFQ,6-3 7-5,Paolo Lorenzi,6.0,2.0,6003440.0,157726.0,,1.2,Paolo Lorenzi,72.0,15.0,6.0,78.0,38.0,55.0,29.0,22.0,26.0,12.0,,,,,,2.0,133.0,,,2011-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2011,FO - RG,clay
2923,H2H 1-0,Olivier Patience,6.0,3.0,6003441.0,157728.0,,2.18,Olivier Patience,70.0,7.0,2.0,79.0,29.0,70.0,47.0,33.0,23.0,8.0,,,,,,2.0,149.0,,,2.18,1.7,QFQ,6-3 7-6(6),Jaroslav Pospisil,5.0,6.0,6003441.0,157727.0,,1.7,Jaroslav Pospisil,79.0,9.0,3.0,70.0,29.0,79.0,44.0,33.0,35.0,17.0,,,,,,1.0,149.0,,,2011-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2011,FO - RG,clay
2924,H2H 1-1,Andrej Martin,,3.0,6003442.0,157730.0,,1.91,Andrej Martin,105.0,9.0,2.0,108.0,40.0,111.0,78.0,45.0,33.0,20.0,,,,,,2.0,219.0,,,1.91,1.91,QFQ,4-6 7-6(2) 6-3,Javier Marti,,3.0,6003442.0,157729.0,,1.91,Javier Marti,114.0,13.0,3.0,111.0,46.0,108.0,83.0,56.0,25.0,12.0,,,,,,1.0,219.0,,,2011-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2011,FO - RG,clay
2925,H2H 3-0,Uladzimir Ignatik,3.0,3.0,6003443.0,157732.0,,2.19,Uladzimir Ignatik,38.0,2.0,0.0,47.0,13.0,51.0,25.0,17.0,26.0,8.0,,,,,,2.0,98.0,,,2.19,1.7,QFQ,6-3 6-1,Daniel Munoz-De La Nava,1.0,0.0,6003443.0,157731.0,,1.7,Daniel Munoz-De La Nava,60.0,6.0,4.0,51.0,26.0,47.0,36.0,27.0,11.0,7.0,,,,,,1.0,98.0,,,2011-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2011,FO - RG,clay
2926,H2H 2-1,James Ward,3.0,3.0,6003444.0,157733.0,,3.3,James Ward,95.0,3.0,2.0,93.0,28.0,113.0,56.0,38.0,57.0,29.0,,,,,,1.0,206.0,,,3.3,1.35,QFQ,6-7(6) 7-5 6-2,Ryan Harrison,5.0,1.0,6003444.0,157734.0,,1.35,Ryan Harrison,111.0,13.0,5.0,113.0,46.0,93.0,62.0,48.0,31.0,17.0,,,,,,2.0,206.0,,,2011-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2011,FO - RG,clay
2927,H2H 3-0,Diego Junqueira,0.0,2.0,6003445.0,157735.0,,1.3,Diego Junqueira,74.0,7.0,3.0,77.0,31.0,83.0,66.0,36.0,17.0,7.0,,,,,,1.0,160.0,,,1.3,3.6,QFQ,6-3 7-6(5),Dominik Meffert,1.0,6.0,6003445.0,157736.0,,3.6,Dominik Meffert,86.0,10.0,5.0,83.0,40.0,77.0,39.0,28.0,38.0,18.0,,,,,,2.0,160.0,,,2011-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2011,FO - RG,clay
2928,H2H 2-0,Jose Acasuso,2.0,2.0,6003446.0,157738.0,,1.45,Jose Acasuso,65.0,10.0,1.0,82.0,30.0,65.0,36.0,20.0,29.0,15.0,,,,,,2.0,147.0,,,1.45,2.8,QFQ,7-6(4) 6-1,Alessio Di Mauro,10.0,0.0,6003446.0,157737.0,,2.8,Alessio Di Mauro,82.0,7.0,3.0,65.0,30.0,82.0,52.0,33.0,30.0,19.0,,,,,,1.0,147.0,,,2011-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2011,FO - RG,clay
2929,H2H 1-0,Giovanni Lapentti,1.0,1.0,6003447.0,157739.0,,1.5,Giovanni Lapentti,39.0,3.0,0.0,54.0,17.0,45.0,29.0,15.0,16.0,7.0,,,,,,1.0,99.0,,,1.5,2.64,QFQ,6-2 6-2,Sebastian Rieschick,8.0,3.0,6003447.0,157740.0,,2.64,Sebastian Rieschick,60.0,5.0,4.0,45.0,23.0,54.0,34.0,29.0,20.0,8.0,,,,,,2.0,99.0,,,2011-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2011,FO - RG,clay
