,h2h,loser,round,score,start_date,tournament_link,tournament_name,winner
2952,H2H 1-0,Jorge Andrew,R32,6-0 6-2,1977-07-11,https://matchstat.com/tennis/tournaments/m/Cincinnati%20Masters/1977,Cincinnati Masters,Harold Solomon
2953,H2H 1-0,Chris Sylvan,R32,6-2 7-5,1977-07-11,https://matchstat.com/tennis/tournaments/m/Cincinnati%20Masters/1977,Cincinnati Masters,Hank Pfister
2954,H2H 1-0,Butch Seewagen,R32,7-6 6-0,1977-07-11,https://matchstat.com/tennis/tournaments/m/Cincinnati%20Masters/1977,Cincinnati Masters,Bob Hewitt
2955,H2H 1-1,Cliff Richey,R32,6-1 3-1 Retired,1977-07-11,https://matchstat.com/tennis/tournaments/m/Cincinnati%20Masters/1977,Cincinnati Masters,John James
2956,H2H 1-0,Larry Gottfried,R32,6-3 6-2,1977-07-11,https://matchstat.com/tennis/tournaments/m/Cincinnati%20Masters/1977,Cincinnati Masters,Van Winitsky
2957,H2H 1-0,Henry Bunis,R32,6-3 6-0,1977-07-11,https://matchstat.com/tennis/tournaments/m/Cincinnati%20Masters/1977,Cincinnati Masters,Ismail El Shafei
2958,H2H 1-0,Rick Meyer,R32,6-2 7-6,1977-07-11,https://matchstat.com/tennis/tournaments/m/Cincinnati%20Masters/1977,Cincinnati Masters,Crealy
2959,H2H 1-0,George Hardie,R32,4-6 6-3 7-6,1977-07-11,https://matchstat.com/tennis/tournaments/m/Cincinnati%20Masters/1977,Cincinnati Masters,M. Cox
2960,H2H 1-2,Tim Wilkison,R32,6-4 3-6 6-3,1977-07-11,https://matchstat.com/tennis/tournaments/m/Cincinnati%20Masters/1977,Cincinnati Masters,P. Dent
2961,H2H 3-0,Andrew Pattison,R32,6-4 1-6 6-4,1977-07-11,https://matchstat.com/tennis/tournaments/m/Cincinnati%20Masters/1977,Cincinnati Masters,John McEnroe
2962,H2H 1-1,Tim Gullikson,R32,6-2 6-3,1977-07-11,https://matchstat.com/tennis/tournaments/m/Cincinnati%20Masters/1977,Cincinnati Masters,Rick Fagel
2963,H2H 1-0,John Feaver,R32,6-4 6-4,1977-07-11,https://matchstat.com/tennis/tournaments/m/Cincinnati%20Masters/1977,Cincinnati Masters,Gene Mayer
2964,H2H 1-0,William Lloyd,R64,6-4 6-2,1977-07-11,https://matchstat.com/tennis/tournaments/m/Cincinnati%20Masters/1977,Cincinnati Masters,Roscoe Tanner
2965,H2H 1-0,John Yuill,R64,6-3 6-2,1977-07-11,https://matchstat.com/tennis/tournaments/m/Cincinnati%20Masters/1977,Cincinnati Masters,Terry Moor
2966,H2H 2-0,Anand Amritraj,R64,6-2 7-5,1977-07-11,https://matchstat.com/tennis/tournaments/m/Cincinnati%20Masters/1977,Cincinnati Masters,Bruce Manson
2967,H2H 3-1,Trey Waltke,R64,6-2 6-3,1977-07-11,https://matchstat.com/tennis/tournaments/m/Cincinnati%20Masters/1977,Cincinnati Masters,Bernie Mitton
2968,H2H 1-0,Byron Bertram,R64,6-2 6-0,1977-07-11,https://matchstat.com/tennis/tournaments/m/Cincinnati%20Masters/1977,Cincinnati Masters,Mike Cahill
2969,H2H 1-0,Bobby Webb,R64,4-6 6-2 7-6,1977-07-11,https://matchstat.com/tennis/tournaments/m/Cincinnati%20Masters/1977,Cincinnati Masters,Keith Richardson
2970,H2H 1-0,Hubertus Hoyt,R64,4-6 6-4 7-5,1977-07-11,https://matchstat.com/tennis/tournaments/m/Cincinnati%20Masters/1977,Cincinnati Masters,Tony Giammalva
2971,H2H 1-0,Zan Guerry,R64,6-3 3-6 6-2,1977-07-11,https://matchstat.com/tennis/tournaments/m/Cincinnati%20Masters/1977,Cincinnati Masters,J. Alexander
2972,H2H 5-0,Francisco Gonzalez,R64,6-2 6-2,1977-07-11,https://matchstat.com/tennis/tournaments/m/Cincinnati%20Masters/1977,Cincinnati Masters,Harold Solomon
2973,H2H 1-0,Woody Blocher,R64,6-0 6-3,1977-07-11,https://matchstat.com/tennis/tournaments/m/Cincinnati%20Masters/1977,Cincinnati Masters,Jorge Andrew
2974,H2H 1-0,John Whitlinger,R64,4-6 6-4 6-2,1977-07-11,https://matchstat.com/tennis/tournaments/m/Cincinnati%20Masters/1977,Cincinnati Masters,Chris Sylvan
2975,H2H 1-0,Mike Powers,R64,6-1 6-3,1977-07-11,https://matchstat.com/tennis/tournaments/m/Cincinnati%20Masters/1977,Cincinnati Masters,Hank Pfister
2976,H2H 1-0,Matt Mitchell,R64,4-6 6-4 6-3,1977-07-11,https://matchstat.com/tennis/tournaments/m/Cincinnati%20Masters/1977,Cincinnati Masters,Bob Hewitt
2977,H2H 1-0,Brian Teacher,R64,6-3 6-4,1977-07-11,https://matchstat.com/tennis/tournaments/m/Cincinnati%20Masters/1977,Cincinnati Masters,Butch Seewagen
2978,H2H 1-0,Patricio Cornejo Seckel,R64,6-0 6-4,1977-07-11,https://matchstat.com/tennis/tournaments/m/Cincinnati%20Masters/1977,Cincinnati Masters,John James
2979,H2H 1-0,Jeff Austin,R64,6-1 6-4,1977-07-11,https://matchstat.com/tennis/tournaments/m/Cincinnati%20Masters/1977,Cincinnati Masters,Cliff Richey
2980,H2H 1-1,B. Fairlie,R64,7-5 2-1 Retired,1977-07-11,https://matchstat.com/tennis/tournaments/m/Cincinnati%20Masters/1977,Cincinnati Masters,Van Winitsky
2981,H2H 1-0,Peter Pearson,R64,6-0 6-2,1977-07-11,https://matchstat.com/tennis/tournaments/m/Cincinnati%20Masters/1977,Cincinnati Masters,Larry Gottfried
2982,H2H 1-0,Ashok Amritraj,R64,6-1 6-2,1977-07-11,https://matchstat.com/tennis/tournaments/m/Cincinnati%20Masters/1977,Cincinnati Masters,Henry Bunis
2983,H2H 2-1,Peter Fleming,R64,6-3 6-0,1977-07-11,https://matchstat.com/tennis/tournaments/m/Cincinnati%20Masters/1977,Cincinnati Masters,Ismail El Shafei
2984,H2H 1-0,Steven Turner,R64,6-2 6-3,1977-07-11,https://matchstat.com/tennis/tournaments/m/Cincinnati%20Masters/1977,Cincinnati Masters,Crealy
2985,H2H 1-0,Sashi Menon,R64,6-2 7-6,1977-07-11,https://matchstat.com/tennis/tournaments/m/Cincinnati%20Masters/1977,Cincinnati Masters,Rick Meyer
2986,H2H 1-0,Terry Ryan,R64,7-5 7-5,1977-07-11,https://matchstat.com/tennis/tournaments/m/Cincinnati%20Masters/1977,Cincinnati Masters,George Hardie
2987,H2H 1-0,Kenneth  Mcmillan,R64,6-4 6-1,1977-07-11,https://matchstat.com/tennis/tournaments/m/Cincinnati%20Masters/1977,Cincinnati Masters,M. Cox
2988,H2H 3-0,William Lofgren,R64,6-4 5-7 6-1,1977-07-11,https://matchstat.com/tennis/tournaments/m/Cincinnati%20Masters/1977,Cincinnati Masters,P. Dent
2989,H2H 1-0,Ricardo Ycaza,R64,7-6 6-3,1977-07-11,https://matchstat.com/tennis/tournaments/m/Cincinnati%20Masters/1977,Cincinnati Masters,Tim Wilkison
2990,H2H 1-0,Tim Noonan,R64,6-3 6-2,1977-07-11,https://matchstat.com/tennis/tournaments/m/Cincinnati%20Masters/1977,Cincinnati Masters,John McEnroe
2991,H2H 2-2,Tom Gullikson,R64,6-0 6-0,1977-07-11,https://matchstat.com/tennis/tournaments/m/Cincinnati%20Masters/1977,Cincinnati Masters,Andrew Pattison
2992,H2H 1-0,John Bartlett,R64,6-2 6-0,1977-07-11,https://matchstat.com/tennis/tournaments/m/Cincinnati%20Masters/1977,Cincinnati Masters,Tim Gullikson
2993,H2H 1-0,Doug Crawford,R64,6-2 6-2,1977-07-11,https://matchstat.com/tennis/tournaments/m/Cincinnati%20Masters/1977,Cincinnati Masters,Rick Fagel
2994,H2H 1-0,Emilio Montano,R64,6-1 6-4,1977-07-11,https://matchstat.com/tennis/tournaments/m/Cincinnati%20Masters/1977,Cincinnati Masters,John Feaver
2995,H2H 2-3,Eddie Dibbs,R64,2-6 6-3 7-6,1977-07-11,https://matchstat.com/tennis/tournaments/m/Cincinnati%20Masters/1977,Cincinnati Masters,Gene Mayer
2996,,B Hewitt / R Tanner,F,6-3 7-6,1977-07-11,https://matchstat.com/tennis/tournaments/m/Cincinnati%20Masters/1977,Cincinnati Masters,J Alexander / P Dent
2997,,I El Shafei / B Fairlie,SF,6-3 4-6 6-2,1977-07-11,https://matchstat.com/tennis/tournaments/m/Cincinnati%20Masters/1977,Cincinnati Masters,B Hewitt / R Tanner
2998,,E Dibbs / J McEnroe,SF,7-6 6-0,1977-07-11,https://matchstat.com/tennis/tournaments/m/Cincinnati%20Masters/1977,Cincinnati Masters,J Alexander / P Dent
2999,,M Cahill / T Moor,QF,4-6 6-4 7-6,1977-07-11,https://matchstat.com/tennis/tournaments/m/Cincinnati%20Masters/1977,Cincinnati Masters,B Hewitt / R Tanner
3000,,C Crealy / A Pattison,QF,6-3 7-6,1977-07-11,https://matchstat.com/tennis/tournaments/m/Cincinnati%20Masters/1977,Cincinnati Masters,I El Shafei / B Fairlie
3001,,P Cornejo Seckel / J Whitlinger,QF,7-6 6-4,1977-07-11,https://matchstat.com/tennis/tournaments/m/Cincinnati%20Masters/1977,Cincinnati Masters,E Dibbs / J McEnroe
3002,,J Feaver / J James,QF,6-4 6-3,1977-07-11,https://matchstat.com/tennis/tournaments/m/Cincinnati%20Masters/1977,Cincinnati Masters,J Alexander / P Dent
3003,,B Manson / K Richardson,R16,6-7 7-5 7-5,1977-07-11,https://matchstat.com/tennis/tournaments/m/Cincinnati%20Masters/1977,Cincinnati Masters,B Hewitt / R Tanner
3004,,J Andrew / E Montano,R16,6-7 7-6 6-2,1977-07-11,https://matchstat.com/tennis/tournaments/m/Cincinnati%20Masters/1977,Cincinnati Masters,M Cahill / T Moor
3005,,W Lofgren / B Seewagen,R16,7-6 6-1,1977-07-11,https://matchstat.com/tennis/tournaments/m/Cincinnati%20Masters/1977,Cincinnati Masters,I El Shafei / B Fairlie
3006,,W Maze / B Nichols,R16,6-4 6-4,1977-07-11,https://matchstat.com/tennis/tournaments/m/Cincinnati%20Masters/1977,Cincinnati Masters,C Crealy / A Pattison
3007,,J Austin / T Waltke,R16,7-6 6-4,1977-07-11,https://matchstat.com/tennis/tournaments/m/Cincinnati%20Masters/1977,Cincinnati Masters,P Cornejo Seckel / J Whitlinger
3008,,T Gullikson / T Gullikson,R16,6-4 6-2,1977-07-11,https://matchstat.com/tennis/tournaments/m/Cincinnati%20Masters/1977,Cincinnati Masters,E Dibbs / J McEnroe
3009,,Z Guerry / H Solomon,R16,4-6 6-4 6-1,1977-07-11,https://matchstat.com/tennis/tournaments/m/Cincinnati%20Masters/1977,Cincinnati Masters,J Feaver / J James
3010,,G Mayer / S Menon,R16,6-4 7-5,1977-07-11,https://matchstat.com/tennis/tournaments/m/Cincinnati%20Masters/1977,Cincinnati Masters,J Alexander / P Dent
3011,,T Giammalva / L Gottfried,R32,6-4 7-6,1977-07-11,https://matchstat.com/tennis/tournaments/m/Cincinnati%20Masters/1977,Cincinnati Masters,B Hewitt / R Tanner
3012,,A Amritraj / T Wilkison,R32,6-2 7-6,1977-07-11,https://matchstat.com/tennis/tournaments/m/Cincinnati%20Masters/1977,Cincinnati Masters,B Manson / K Richardson
3013,,M Mitchell / T Noonan,R32,6-4 6-3,1977-07-11,https://matchstat.com/tennis/tournaments/m/Cincinnati%20Masters/1977,Cincinnati Masters,J Andrew / E Montano
3014,,F Gonzalez / C Sylvan,R32,6-4 6-4,1977-07-11,https://matchstat.com/tennis/tournaments/m/Cincinnati%20Masters/1977,Cincinnati Masters,M Cahill / T Moor
3015,,W Lloyd / V Winitsky,R32,6-2 6-7 6-3,1977-07-11,https://matchstat.com/tennis/tournaments/m/Cincinnati%20Masters/1977,Cincinnati Masters,I El Shafei / B Fairlie
3016,,P Gerken / H Hoyt,R32,6-4 5-7 6-1,1977-07-11,https://matchstat.com/tennis/tournaments/m/Cincinnati%20Masters/1977,Cincinnati Masters,W Lofgren / B Seewagen
3017,,H Bunis / G Hardie,R32,6-4 6-2,1977-07-11,https://matchstat.com/tennis/tournaments/m/Cincinnati%20Masters/1977,Cincinnati Masters,W Maze / B Nichols
3018,,J Bartlett / J Yuill,R32,6-4 3-6 3-0 Retired,1977-07-11,https://matchstat.com/tennis/tournaments/m/Cincinnati%20Masters/1977,Cincinnati Masters,C Crealy / A Pattison
3019,,M Lara / K Mcmillan,R32,6-2 6-4,1977-07-11,https://matchstat.com/tennis/tournaments/m/Cincinnati%20Masters/1977,Cincinnati Masters,P Cornejo Seckel / J Whitlinger
3020,,L Gillespie / J Peckskamp,R32,6-1 4-6 6-1,1977-07-11,https://matchstat.com/tennis/tournaments/m/Cincinnati%20Masters/1977,Cincinnati Masters,J Austin / T Waltke
3021,,J Eagleton / R Ycaza,R32,6-3 6-4,1977-07-11,https://matchstat.com/tennis/tournaments/m/Cincinnati%20Masters/1977,Cincinnati Masters,E Dibbs / J McEnroe
3022,,B Bertram / B Mitton,R32,7-6 6-3,1977-07-11,https://matchstat.com/tennis/tournaments/m/Cincinnati%20Masters/1977,Cincinnati Masters,T Gullikson / T Gullikson
3023,,D Epstein / M Powers,R32,6-1 6-0,1977-07-11,https://matchstat.com/tennis/tournaments/m/Cincinnati%20Masters/1977,Cincinnati Masters,J Feaver / J James
3024,,R Fagel / R Meyer,R32,6-4 6-0,1977-07-11,https://matchstat.com/tennis/tournaments/m/Cincinnati%20Masters/1977,Cincinnati Masters,Z Guerry / H Solomon
3025,,D Crawford / S Turner,R32,7-6 6-2,1977-07-11,https://matchstat.com/tennis/tournaments/m/Cincinnati%20Masters/1977,Cincinnati Masters,G Mayer / S Menon
3026,,P Fleming / B Teacher,R32,1-6 6-0 7-6,1977-07-11,https://matchstat.com/tennis/tournaments/m/Cincinnati%20Masters/1977,Cincinnati Masters,J Alexander / P Dent
3027,H2H 6-1,J. Kodes,F,5-7 6-2 4-6 6-3 6-2,1977-07-11,https://matchstat.com/tennis/tournaments/m/Kitzbuhel/1977,Kitzbuhel,G. Vilas
3028,H2H 8-2,Z. Franulovic,SF,6-2 7-5,1977-07-11,https://matchstat.com/tennis/tournaments/m/Kitzbuhel/1977,Kitzbuhel,G. Vilas
3029,H2H 5-2,Karl Meiler,SF,6-3 6-4,1977-07-11,https://matchstat.com/tennis/tournaments/m/Kitzbuhel/1977,Kitzbuhel,J. Kodes
3030,H2H 13-2,Christopher Mottram,QF,6-4 6-1,1977-07-11,https://matchstat.com/tennis/tournaments/m/Kitzbuhel/1977,Kitzbuhel,G. Vilas
3031,H2H 1-0,B. Lutz,QF,6-4 7-6,1977-07-11,https://matchstat.com/tennis/tournaments/m/Kitzbuhel/1977,Kitzbuhel,Z. Franulovic
3032,H2H 1-0,Janos Benyik,QF,6-1 7-5,1977-07-11,https://matchstat.com/tennis/tournaments/m/Kitzbuhel/1977,Kitzbuhel,J. Kodes
3033,H2H 1-1,Tomas Smid,QF,7-6 5-7 7-6,1977-07-11,https://matchstat.com/tennis/tournaments/m/Kitzbuhel/1977,Kitzbuhel,Karl Meiler
3034,H2H 5-0,Ramiro Gonzalo Benavides Saravia,R16,6-1 6-3,1977-07-11,https://matchstat.com/tennis/tournaments/m/Kitzbuhel/1977,Kitzbuhel,G. Vilas
3035,H2H 1-0,R. Taylor,R16,6-1 6-2,1977-07-11,https://matchstat.com/tennis/tournaments/m/Kitzbuhel/1977,Kitzbuhel,Christopher Mottram
3036,H2H 3-0,Vladimir Zednik,R16,6-7 6-1 6-2,1977-07-11,https://matchstat.com/tennis/tournaments/m/Kitzbuhel/1977,Kitzbuhel,B. Lutz
3037,H2H 2-1,Jiri Hrebec,R16,6-3 1-6 6-4,1977-07-11,https://matchstat.com/tennis/tournaments/m/Kitzbuhel/1977,Kitzbuhel,Z. Franulovic
3038,H2H 3-1,Colin Dowdeswell,R16,2-6 6-1 6-1,1977-07-11,https://matchstat.com/tennis/tournaments/m/Kitzbuhel/1977,Kitzbuhel,J. Kodes
3039,H2H 1-0,Eliot Teltscher,R16,7-6 2-6 7-5,1977-07-11,https://matchstat.com/tennis/tournaments/m/Kitzbuhel/1977,Kitzbuhel,Janos Benyik
3040,H2H 2-0,Niki Pilic,R16,6-3 6-1,1977-07-11,https://matchstat.com/tennis/tournaments/m/Kitzbuhel/1977,Kitzbuhel,Karl Meiler
3041,H2H 3-2,Orantes,R16,7-5 7-5,1977-07-11,https://matchstat.com/tennis/tournaments/m/Kitzbuhel/1977,Kitzbuhel,Tomas Smid
3042,H2H 2-0,Alvin Gardiner,R32,7-5 6-3,1977-07-11,https://matchstat.com/tennis/tournaments/m/Kitzbuhel/1977,Kitzbuhel,G. Vilas
3043,H2H 1-0,Jacek Niedzwiedzki,R32,6-0 6-0,1977-07-11,https://matchstat.com/tennis/tournaments/m/Kitzbuhel/1977,Kitzbuhel,Ramiro Gonzalo Benavides Saravia
3044,H2H 3-0,Chris Lewis,R32,6-2 2-6 6-2,1977-07-11,https://matchstat.com/tennis/tournaments/m/Kitzbuhel/1977,Kitzbuhel,Christopher Mottram
3045,H2H 1-0,Peter Feigl,R32,6-1 7-6,1977-07-11,https://matchstat.com/tennis/tournaments/m/Kitzbuhel/1977,Kitzbuhel,R. Taylor
3046,H2H 2-0,Willem Prinsloo,R32,4-6 6-3 6-1,1977-07-11,https://matchstat.com/tennis/tournaments/m/Kitzbuhel/1977,Kitzbuhel,B. Lutz
3047,H2H 2-0,Werner Zirngibl,R32,6-3 6-2,1977-07-11,https://matchstat.com/tennis/tournaments/m/Kitzbuhel/1977,Kitzbuhel,Vladimir Zednik
3048,H2H 3-0,Deon Joubert,R32,6-4 6-4,1977-07-11,https://matchstat.com/tennis/tournaments/m/Kitzbuhel/1977,Kitzbuhel,Z. Franulovic
3049,H2H 1-0,Rolf Gehring,R32,6-0 6-1,1977-07-11,https://matchstat.com/tennis/tournaments/m/Kitzbuhel/1977,Kitzbuhel,Jiri Hrebec
3050,H2H 1-1,Pavel Hutka,R32,6-0 6-2,1977-07-11,https://matchstat.com/tennis/tournaments/m/Kitzbuhel/1977,Kitzbuhel,Colin Dowdeswell
3051,H2H 1-1,Jiri Granat,R32,6-3 6-1,1977-07-11,https://matchstat.com/tennis/tournaments/m/Kitzbuhel/1977,Kitzbuhel,J. Kodes
3052,H2H 1-0,Christophe Casa,R32,6-2 6-4,1977-07-11,https://matchstat.com/tennis/tournaments/m/Kitzbuhel/1977,Kitzbuhel,Eliot Teltscher
3053,H2H 1-0,Rod Frawley,R32,7-5 6-2,1977-07-11,https://matchstat.com/tennis/tournaments/m/Kitzbuhel/1977,Kitzbuhel,Janos Benyik
3054,H2H 1-0,Cliff Letcher,R32,6-2 2-6 7-6,1977-07-11,https://matchstat.com/tennis/tournaments/m/Kitzbuhel/1977,Kitzbuhel,Niki Pilic
3055,H2H 1-1,Javier Soler,R32,6-3 6-2,1977-07-11,https://matchstat.com/tennis/tournaments/m/Kitzbuhel/1977,Kitzbuhel,Karl Meiler
3056,H2H 1-0,Hans Kary,R32,6-4 6-3,1977-07-11,https://matchstat.com/tennis/tournaments/m/Kitzbuhel/1977,Kitzbuhel,Tomas Smid
3057,H2H 2-1,Paul Kronk,R32,6-7 7-6 7-5,1977-07-11,https://matchstat.com/tennis/tournaments/m/Kitzbuhel/1977,Kitzbuhel,Orantes
3058,,C Dowdeswell / C Kachel,F,7-6 6-4,1977-07-11,https://matchstat.com/tennis/tournaments/m/Kitzbuhel/1977,Kitzbuhel,C Mottram / R Taylor
3059,,J Kodes / B Lutz,SF,7-6 6-2,1977-07-11,https://matchstat.com/tennis/tournaments/m/Kitzbuhel/1977,Kitzbuhel,C Dowdeswell / C Kachel
3060,,I Tiriac / G Vilas,SF,6-4 4-6 6-4,1977-07-11,https://matchstat.com/tennis/tournaments/m/Kitzbuhel/1977,Kitzbuhel,C Mottram / R Taylor
3061,,O Orantes / J Soler,QF,7-5 6-3,1977-07-11,https://matchstat.com/tennis/tournaments/m/Kitzbuhel/1977,Kitzbuhel,J Kodes / B Lutz
3062,,R Benavides Saravia / T Smid,QF,7-5 6-3,1977-07-11,https://matchstat.com/tennis/tournaments/m/Kitzbuhel/1977,Kitzbuhel,C Dowdeswell / C Kachel
3063,,P Kronk / C Letcher,QF,6-4 6-4,1977-07-11,https://matchstat.com/tennis/tournaments/m/Kitzbuhel/1977,Kitzbuhel,C Mottram / R Taylor
3064,,Z Franulovic / N Pilic,QF,6-4 6-2,1977-07-11,https://matchstat.com/tennis/tournaments/m/Kitzbuhel/1977,Kitzbuhel,I Tiriac / G Vilas
3065,,E Ewert / J Trickey,R16,6-1 7-6,1977-07-11,https://matchstat.com/tennis/tournaments/m/Kitzbuhel/1977,Kitzbuhel,J Kodes / B Lutz
3066,,J Granat / M Mcmanus,R16,6-3 6-2,1977-07-11,https://matchstat.com/tennis/tournaments/m/Kitzbuhel/1977,Kitzbuhel,O Orantes / J Soler
3067,,D Joubert / W Prinsloo,R16,6-4 6-3,1977-07-11,https://matchstat.com/tennis/tournaments/m/Kitzbuhel/1977,Kitzbuhel,C Dowdeswell / C Kachel
3068,,J Hrebec / H Kary,R16,6-3 6-1,1977-07-11,https://matchstat.com/tennis/tournaments/m/Kitzbuhel/1977,Kitzbuhel,R Benavides Saravia / T Smid
3069,,B Drewett / A Gardiner,R16,7-5 6-7 7-6,1977-07-11,https://matchstat.com/tennis/tournaments/m/Kitzbuhel/1977,Kitzbuhel,C Mottram / R Taylor
3070,,R Reininger / R Stiegler,R16,6-1 7-6,1977-07-11,https://matchstat.com/tennis/tournaments/m/Kitzbuhel/1977,Kitzbuhel,P Kronk / C Letcher
3071,,P Hutka / V Zednik,R16,6-7 7-6 6-1,1977-07-11,https://matchstat.com/tennis/tournaments/m/Kitzbuhel/1977,Kitzbuhel,Z Franulovic / N Pilic
3072,,C Lewis / E Teltscher,R16,6-3 6-2,1977-07-11,https://matchstat.com/tennis/tournaments/m/Kitzbuhel/1977,Kitzbuhel,I Tiriac / G Vilas
3073,H2H 1-0,Elio Alvarez,F,6-0 6-2 6-0,1977-07-11,https://matchstat.com/tennis/tournaments/m/Hilversum/1977,Hilversum,Patrick Proisy
3074,H2H 2-1,Colin Dibley,SF,7-5 3-6 7-5 6-3,1977-07-11,https://matchstat.com/tennis/tournaments/m/Hilversum/1977,Hilversum,Patrick Proisy
3075,H2H 1-1,Onny Parun,SF,6-4 6-4 6-7 6-7 6-4,1977-07-11,https://matchstat.com/tennis/tournaments/m/Hilversum/1977,Hilversum,Elio Alvarez
3076,H2H 2-2,Jose Higueras,QF,6-3 6-3,1977-07-11,https://matchstat.com/tennis/tournaments/m/Hilversum/1977,Hilversum,Colin Dibley
3077,H2H 2-0,Kim Warwick,QF,6-4 6-2,1977-07-11,https://matchstat.com/tennis/tournaments/m/Hilversum/1977,Hilversum,Patrick Proisy
3078,H2H 1-1,F. Jauffret,QF,6-3 6-3,1977-07-11,https://matchstat.com/tennis/tournaments/m/Hilversum/1977,Hilversum,Elio Alvarez
3079,H2H 1-0,Louk Sanders,QF,4-6 6-2 6-1,1977-07-11,https://matchstat.com/tennis/tournaments/m/Hilversum/1977,Hilversum,Onny Parun
3080,H2H 5-0,Uli Pinner,R16,6-2 6-3,1977-07-11,https://matchstat.com/tennis/tournaments/m/Hilversum/1977,Hilversum,Jose Higueras
3081,H2H 3-0,Richard Lewis,R16,7-5 6-3,1977-07-11,https://matchstat.com/tennis/tournaments/m/Hilversum/1977,Hilversum,Colin Dibley
3082,H2H 1-0,John Marks,R16,6-4 6-1,1977-07-11,https://matchstat.com/tennis/tournaments/m/Hilversum/1977,Hilversum,Patrick Proisy
3083,H2H 1-0,Jurgen Fassbender,R16,6-3 6-1,1977-07-11,https://matchstat.com/tennis/tournaments/m/Hilversum/1977,Hilversum,Kim Warwick
3084,H2H 2-0,Belus Prajoux,R16,7-5 7-6,1977-07-11,https://matchstat.com/tennis/tournaments/m/Hilversum/1977,Hilversum,F. Jauffret
3085,H2H 2-2,Jean-Francois Caujolle,R16,6-3 6-2,1977-07-11,https://matchstat.com/tennis/tournaments/m/Hilversum/1977,Hilversum,Elio Alvarez
3086,H2H 2-1,Mark Edmondson,R16,7-6 7-5,1977-07-11,https://matchstat.com/tennis/tournaments/m/Hilversum/1977,Hilversum,Onny Parun
3087,H2H 1-0,N. Spear,R16,2-6 6-4 6-3,1977-07-11,https://matchstat.com/tennis/tournaments/m/Hilversum/1977,Hilversum,Louk Sanders
3088,H2H 2-0,Alvaro Fillol,R32,6-1 6-0,1977-07-11,https://matchstat.com/tennis/tournaments/m/Hilversum/1977,Hilversum,Jose Higueras
3089,H2H 2-0,Georges Goven,R32,6-4 7-6,1977-07-11,https://matchstat.com/tennis/tournaments/m/Hilversum/1977,Hilversum,Uli Pinner
3090,H2H 1-1,Antonio Munoz,R32,6-4 7-6,1977-07-11,https://matchstat.com/tennis/tournaments/m/Hilversum/1977,Hilversum,Richard Lewis
3091,H2H 1-0,Humphrey Hose,R32,6-1 6-3,1977-07-11,https://matchstat.com/tennis/tournaments/m/Hilversum/1977,Hilversum,Colin Dibley
3092,H2H 1-2,Balazs Taroczy,R32,0-6 6-4 9-7,1977-07-11,https://matchstat.com/tennis/tournaments/m/Hilversum/1977,Hilversum,John Marks
3093,H2H 2-0,John Lloyd,R32,3-6 7-5 6-4,1977-07-11,https://matchstat.com/tennis/tournaments/m/Hilversum/1977,Hilversum,Patrick Proisy
3094,H2H 1-0,Eric Deblicker,R32,6-2 6-3,1977-07-11,https://matchstat.com/tennis/tournaments/m/Hilversum/1977,Hilversum,Jurgen Fassbender
3095,H2H 1-0,Alvaro Betancur,R32,6-1 6-2,1977-07-11,https://matchstat.com/tennis/tournaments/m/Hilversum/1977,Hilversum,Kim Warwick
3096,H2H 1-0,Schneider,R32,6-4 6-3,1977-07-11,https://matchstat.com/tennis/tournaments/m/Hilversum/1977,Hilversum,F. Jauffret
3097,H2H 2-0,Jean-Louis Haillet,R32,6-2 6-2,1977-07-11,https://matchstat.com/tennis/tournaments/m/Hilversum/1977,Hilversum,Belus Prajoux
3098,H2H 1-0,Gianni Ocleppo,R32,7-6 6-3,1977-07-11,https://matchstat.com/tennis/tournaments/m/Hilversum/1977,Hilversum,Elio Alvarez
3099,H2H 1-0,Ray Moore,R32,3-6 6-3 6-2,1977-07-11,https://matchstat.com/tennis/tournaments/m/Hilversum/1977,Hilversum,Jean-Francois Caujolle
3100,H2H 3-0,B. Phillips-Moore,R32,6-3 6-1,1977-07-11,https://matchstat.com/tennis/tournaments/m/Hilversum/1977,Hilversum,Mark Edmondson
3101,H2H 1-0,Rolf Thung,R32,7-5 6-1,1977-07-11,https://matchstat.com/tennis/tournaments/m/Hilversum/1977,Hilversum,Onny Parun
3102,H2H 2-0,F. Pala,R32,7-6 6-2,1977-07-11,https://matchstat.com/tennis/tournaments/m/Hilversum/1977,Hilversum,N. Spear
3103,H2H 1-0,Victor Pecci,R32,4-6 6-4 6-4,1977-07-11,https://matchstat.com/tennis/tournaments/m/Hilversum/1977,Hilversum,Louk Sanders
3104,,J Haillet / F Jauffret,F,6-1 6-4 2-6 6-1,1977-07-11,https://matchstat.com/tennis/tournaments/m/Hilversum/1977,Hilversum,J Higueras / A Munoz
3105,,F Pala / B Taroczy,SF,7-6 4-6 6-4,1977-07-11,https://matchstat.com/tennis/tournaments/m/Hilversum/1977,Hilversum,J Higueras / A Munoz
3106,,M Edmondson / J Marks,SF,6-4 6-1,1977-07-11,https://matchstat.com/tennis/tournaments/m/Hilversum/1977,Hilversum,J Haillet / F Jauffret
