,h2h,loser,loser_aces,loser_double_faults,loser_match,loser_match_stats_id,loser_net_approaches,loser_odds,loser_player_fullname,loser_points_won,loser_return_break_points_total,loser_return_break_points_won,loser_return_points_total,loser_return_points_won,loser_serve_1st_attempts,loser_serve_1st_total,loser_serve_1st_won,loser_serve_2nd_total,loser_serve_2nd_won,loser_serve_games_total,loser_serve_games_won,loser_serve_speed_1st_avg,loser_serve_speed_2nd_avg,loser_serve_speed_fastest,loser_team,loser_total_points,loser_unforced_errors,loser_winners,odds_loser,odds_winner,round,score,start_date,tournament_link,tournament_name,winner,winner_aces,winner_double_faults,winner_match,winner_match_stats_id,winner_net_approaches,winner_odds,winner_player_fullname,winner_points_won,winner_return_break_points_total,winner_return_break_points_won,winner_return_points_total,winner_return_points_won,winner_serve_1st_attempts,winner_serve_1st_total,winner_serve_1st_won,winner_serve_2nd_total,winner_serve_2nd_won,winner_serve_games_total,winner_serve_games_won,winner_serve_speed_1st_avg,winner_serve_speed_2nd_avg,winner_serve_speed_fastest,winner_team,winner_total_points,winner_unforced_errors,winner_winners,surface
742,H2H 1-0,Andrew Anderson,1.0,6.0,5920163.0,140233.0,,,Andrew Anderson,90.0,5.0,1.0,94.0,32.0,87.0,49.0,36.0,38.0,22.0,,,,,,1.0,181.0,,,,,QFQ,3-6 6-4 6-3,2010-02-01,https://matchstat.com/tennis/tournaments/m/Johannesburg/2010,Johannesburg,Chris Eaton,4.0,4.0,5920163.0,140234.0,,,Chris Eaton,91.0,10.0,2.0,87.0,29.0,94.0,62.0,46.0,32.0,16.0,,,,,,2.0,181.0,,,hard
743,H2H 1-0,Rogier Wassen,0.0,4.0,5920166.0,140236.0,,,Rogier Wassen,9.0,0.0,0.0,4.0,0.0,22.0,8.0,4.0,14.0,5.0,,,,,,2.0,26.0,,,,,QFQ,3-0 Retired,2010-02-01,https://matchstat.com/tennis/tournaments/m/Johannesburg/2010,Johannesburg,Jeff Coetzee,1.0,0.0,5920166.0,140235.0,,,Jeff Coetzee,17.0,7.0,2.0,22.0,13.0,4.0,4.0,4.0,0.0,0.0,,,,,,1.0,26.0,,,hard
744,H2H 1-1,Yves Allegro,6.0,11.0,5920167.0,140237.0,,,Yves Allegro,88.0,3.0,1.0,90.0,24.0,103.0,58.0,43.0,45.0,21.0,,,,,,1.0,193.0,,,,,QFQ,7-5 6-7(3) 6-2,2010-02-01,https://matchstat.com/tennis/tournaments/m/Johannesburg/2010,Johannesburg,Aisam Qureshi,12.0,5.0,5920167.0,140238.0,,,Aisam Qureshi,105.0,14.0,4.0,103.0,39.0,90.0,59.0,51.0,31.0,15.0,,,,,,2.0,193.0,,,hard
745,H2H 2-0,Michael Berrer,2.0,2.0,5920137.0,140598.0,,6.73,Michael Berrer,102.0,6.0,0.0,105.0,33.0,108.0,68.0,50.0,40.0,19.0,,,,,,2.0,213.0,,,6.73,1.15,F,6-4 6-7(5) 6-3,2010-02-01,https://matchstat.com/tennis/tournaments/m/Zagreb/2010,Zagreb,Marin Cilic,13.0,3.0,5920137.0,140597.0,,1.148,Marin Cilic,111.0,8.0,2.0,108.0,39.0,105.0,58.0,44.0,47.0,28.0,,,,,,1.0,213.0,,,hard
746,H2H 7-3,Jurgen Melzer,7.0,1.0,5920135.0,140524.0,,5.37,Jurgen Melzer,62.0,6.0,1.0,69.0,17.0,72.0,46.0,31.0,26.0,14.0,,,,,,2.0,141.0,,,5.37,1.2,SF,7-6(5) 6-4,2010-02-01,https://matchstat.com/tennis/tournaments/m/Zagreb/2010,Zagreb,Marin Cilic,7.0,1.0,5920135.0,140523.0,,1.2,Marin Cilic,79.0,4.0,2.0,72.0,27.0,69.0,43.0,37.0,26.0,15.0,,,,,,1.0,141.0,,,hard
747,H2H 2-2,Philipp Petzschner,7.0,1.0,5920136.0,140526.0,,2.34,Philipp Petzschner,69.0,5.0,1.0,75.0,21.0,72.0,41.0,33.0,31.0,15.0,,,,,,2.0,147.0,,,2.34,1.69,SF,7-6(6) 7-5,2010-02-01,https://matchstat.com/tennis/tournaments/m/Zagreb/2010,Zagreb,Michael Berrer,5.0,1.0,5920136.0,140525.0,,1.69,Michael Berrer,78.0,3.0,2.0,72.0,24.0,75.0,45.0,34.0,30.0,20.0,,,,,,1.0,147.0,,,hard
748,H2H 2-1,Ivo Karlovic,24.0,2.0,5920131.0,140490.0,,3.7,Ivo Karlovic,71.0,0.0,0.0,65.0,14.0,81.0,54.0,48.0,27.0,9.0,,,,,,2.0,146.0,,,3.7,1.25,QF,7-6(6) 6-4,2010-02-01,https://matchstat.com/tennis/tournaments/m/Zagreb/2010,Zagreb,Marin Cilic,6.0,1.0,5920131.0,140489.0,,1.25,Marin Cilic,75.0,8.0,1.0,81.0,24.0,65.0,42.0,36.0,23.0,15.0,,,,,,1.0,146.0,,,hard
749,H2H 2-0,Illya Marchenko,2.0,1.0,5920132.0,140496.0,,3.0,Illya Marchenko,81.0,7.0,5.0,69.0,31.0,100.0,67.0,35.0,33.0,15.0,,,,,,2.0,169.0,,,3.0,1.35,QF,3-6 6-0 7-5,2010-02-01,https://matchstat.com/tennis/tournaments/m/Zagreb/2010,Zagreb,Jurgen Melzer,3.0,1.0,5920132.0,140495.0,,1.35,Jurgen Melzer,88.0,15.0,8.0,100.0,50.0,69.0,48.0,27.0,21.0,11.0,,,,,,1.0,169.0,,,hard
750,H2H 3-1,Viktor Troicki,5.0,3.0,5920133.0,140486.0,,1.658,Viktor Troicki,56.0,1.0,0.0,57.0,15.0,69.0,41.0,26.0,28.0,15.0,,,,,,2.0,126.0,,,1.66,2.4,QF,6-4 6-3,2010-02-01,https://matchstat.com/tennis/tournaments/m/Zagreb/2010,Zagreb,Michael Berrer,4.0,1.0,5920133.0,140485.0,,2.4,Michael Berrer,70.0,10.0,2.0,69.0,28.0,57.0,37.0,31.0,20.0,11.0,,,,,,1.0,126.0,,,hard
751,H2H 4-0,Lukas Lacko,9.0,3.0,5920134.0,140492.0,,2.04,Lukas Lacko,73.0,2.0,2.0,77.0,24.0,90.0,51.0,33.0,39.0,16.0,,,,,,2.0,167.0,,,2.04,1.89,QF,6-7(1) 6-2 6-2,2010-02-01,https://matchstat.com/tennis/tournaments/m/Zagreb/2010,Zagreb,Philipp Petzschner,11.0,2.0,5920134.0,140491.0,,1.885,Philipp Petzschner,94.0,12.0,6.0,90.0,41.0,77.0,45.0,34.0,32.0,19.0,,,,,,1.0,167.0,,,hard
752,H2H 1-0,Daniel Koellerer,0.0,2.0,5920123.0,140460.0,,9.0,Daniel Koellerer,24.0,0.0,0.0,40.0,7.0,38.0,21.0,12.0,17.0,5.0,,,,,,2.0,78.0,,,9.0,1.05,R16,6-2 6-1,2010-02-01,https://matchstat.com/tennis/tournaments/m/Zagreb/2010,Zagreb,Marin Cilic,12.0,0.0,5920123.0,140459.0,,1.05,Marin Cilic,54.0,5.0,4.0,38.0,21.0,40.0,27.0,25.0,13.0,8.0,,,,,,1.0,78.0,,,hard
753,H2H 1-0,Alexandre Sidorenko,11.0,3.0,5920124.0,140471.0,,5.0,Alexandre Sidorenko,84.0,0.0,0.0,77.0,17.0,99.0,58.0,48.0,41.0,19.0,,,,,,1.0,176.0,,,5.0,1.15,R16,7-6(4) 7-6(8),2010-02-01,https://matchstat.com/tennis/tournaments/m/Zagreb/2010,Zagreb,Ivo Karlovic,21.0,2.0,5920124.0,140472.0,,1.15,Ivo Karlovic,92.0,9.0,0.0,99.0,32.0,77.0,50.0,45.0,27.0,15.0,,,,,,2.0,176.0,,,hard
754,H2H 6-3,Olivier Rochus,2.0,2.0,5920125.0,140168.0,,2.5,Olivier Rochus,34.0,1.0,0.0,48.0,11.0,40.0,24.0,13.0,16.0,10.0,,,,,,2.0,88.0,,,2.5,1.5,R16,6-2 6-3,2010-02-01,https://matchstat.com/tennis/tournaments/m/Zagreb/2010,Zagreb,Jurgen Melzer,4.0,0.0,5920125.0,140167.0,,1.5,Jurgen Melzer,54.0,5.0,3.0,40.0,17.0,48.0,30.0,24.0,18.0,13.0,,,,,,1.0,88.0,,,hard
755,H2H 2-3,Ivan Dodig,8.0,3.0,5920126.0,140170.0,,2.1,Ivan Dodig,63.0,3.0,1.0,57.0,20.0,79.0,43.0,26.0,36.0,17.0,,,,,,2.0,136.0,,,2.1,1.72,R16,6-4 6-2,2010-02-01,https://matchstat.com/tennis/tournaments/m/Zagreb/2010,Zagreb,Illya Marchenko,0.0,3.0,5920126.0,140169.0,,1.72,Illya Marchenko,73.0,14.0,4.0,79.0,36.0,57.0,39.0,26.0,18.0,11.0,,,,,,1.0,136.0,,,hard
756,H2H 1-0,Petar Jelenic,4.0,1.0,5920127.0,140462.0,,5.0,Petar Jelenic,46.0,0.0,0.0,44.0,8.0,67.0,37.0,27.0,30.0,11.0,,,,,,2.0,111.0,,,5.0,1.15,R16,6-4 6-3,2010-02-01,https://matchstat.com/tennis/tournaments/m/Zagreb/2010,Zagreb,Michael Berrer,2.0,1.0,5920127.0,140461.0,,1.15,Michael Berrer,65.0,4.0,3.0,67.0,29.0,44.0,32.0,26.0,12.0,10.0,,,,,,1.0,111.0,,,hard
757,H2H 4-2,Mikhail Kukushkin,2.0,0.0,5920128.0,140171.0,,3.4,Mikhail Kukushkin,69.0,4.0,1.0,70.0,24.0,70.0,49.0,29.0,21.0,16.0,,,,,,1.0,140.0,,,3.4,1.3,R16,7-5 7-5,2010-02-01,https://matchstat.com/tennis/tournaments/m/Zagreb/2010,Zagreb,Viktor Troicki,12.0,1.0,5920128.0,140172.0,,1.3,Viktor Troicki,71.0,6.0,3.0,70.0,25.0,70.0,43.0,33.0,27.0,13.0,,,,,,2.0,140.0,,,hard
758,H2H 3-0,Benjamin Becker,9.0,0.0,5920129.0,140463.0,,1.7,Benjamin Becker,103.0,4.0,3.0,97.0,29.0,103.0,58.0,46.0,45.0,28.0,,,,,,1.0,200.0,,,1.7,2.15,R16,1-6 7-6(4) 7-6(6),2010-02-01,https://matchstat.com/tennis/tournaments/m/Zagreb/2010,Zagreb,Philipp Petzschner,5.0,4.0,5920129.0,140464.0,,2.15,Philipp Petzschner,97.0,4.0,0.0,103.0,29.0,97.0,60.0,45.0,37.0,23.0,,,,,,2.0,200.0,,,hard
759,H2H 2-0,Ivan Ljubicic,18.0,6.0,5920130.0,140466.0,,1.2,Ivan Ljubicic,112.0,6.0,2.0,114.0,32.0,119.0,66.0,56.0,53.0,24.0,,,,,,2.0,233.0,,,1.2,4.0,R16,7-6(3) 5-7 7-6(5),2010-02-01,https://matchstat.com/tennis/tournaments/m/Zagreb/2010,Zagreb,Lukas Lacko,12.0,1.0,5920130.0,140465.0,,4.0,Lukas Lacko,121.0,9.0,1.0,119.0,39.0,114.0,60.0,51.0,54.0,31.0,,,,,,1.0,233.0,,,hard
760,H2H 2-1,Jan Hajek,0.0,1.0,5920107.0,140162.0,,12.0,Jan Hajek,34.0,1.0,0.0,46.0,13.0,41.0,30.0,15.0,11.0,6.0,,,,,,2.0,87.0,,,12.0,1.03,R32,6-2 6-2,2010-02-01,https://matchstat.com/tennis/tournaments/m/Zagreb/2010,Zagreb,Marin Cilic,6.0,2.0,5920107.0,140161.0,,1.03,Marin Cilic,53.0,4.0,4.0,41.0,20.0,46.0,26.0,20.0,20.0,13.0,,,,,,1.0,87.0,,,hard
761,H2H 2-1,Andrey Golubev,17.0,4.0,5920108.0,140378.0,,1.3,Andrey Golubev,73.0,6.0,2.0,73.0,21.0,84.0,58.0,42.0,26.0,10.0,,,,,,2.0,157.0,,,1.3,3.3,R32,6-3 3-6 6-3,2010-02-01,https://matchstat.com/tennis/tournaments/m/Zagreb/2010,Zagreb,Daniel Koellerer,2.0,3.0,5920108.0,140377.0,,3.3,Daniel Koellerer,84.0,7.0,3.0,84.0,32.0,73.0,54.0,41.0,19.0,11.0,,,,,,1.0,157.0,,,hard
762,H2H 1-0,Ruben Bemelmans,6.0,2.0,5920109.0,140414.0,,2.05,Ruben Bemelmans,91.0,7.0,3.0,90.0,29.0,102.0,73.0,48.0,29.0,14.0,,,,,,2.0,192.0,,,2.05,1.88,R32,7-6(5) 3-6 6-3,2010-02-01,https://matchstat.com/tennis/tournaments/m/Zagreb/2010,Zagreb,Alexandre Sidorenko,7.0,2.0,5920109.0,140413.0,,1.877,Alexandre Sidorenko,101.0,8.0,3.0,102.0,40.0,90.0,61.0,43.0,29.0,18.0,,,,,,1.0,192.0,,,hard
763,H2H 1-0,Antonio Veic,0.0,0.0,5920110.0,140163.0,,5.0,Antonio Veic,25.0,1.0,1.0,26.0,8.0,23.0,16.0,11.0,7.0,6.0,,,,,,1.0,49.0,,,5.0,1.15,R32,4-5 Retired,2010-02-01,https://matchstat.com/tennis/tournaments/m/Zagreb/2010,Zagreb,Ivo Karlovic,6.0,1.0,5920110.0,140164.0,,1.15,Ivo Karlovic,24.0,1.0,0.0,23.0,6.0,26.0,16.0,13.0,10.0,5.0,,,,,,2.0,49.0,,,hard
764,H2H 1-0,Daniel Brands,7.0,2.0,5920111.0,140324.0,,3.8,Daniel Brands,62.0,8.0,1.0,67.0,21.0,75.0,43.0,29.0,32.0,12.0,,,,,,2.0,142.0,,,3.8,1.25,R32,6-4 6-3,2010-02-01,https://matchstat.com/tennis/tournaments/m/Zagreb/2010,Zagreb,Jurgen Melzer,7.0,2.0,5920111.0,140323.0,,1.25,Jurgen Melzer,80.0,8.0,3.0,75.0,34.0,67.0,42.0,32.0,25.0,14.0,,,,,,1.0,142.0,,,hard
765,H2H 3-0,Igor Kunitsyn,1.0,0.0,5920112.0,140333.0,,2.1,Igor Kunitsyn,84.0,6.0,4.0,89.0,33.0,96.0,69.0,41.0,27.0,10.0,,,,,,1.0,185.0,,,2.1,1.7,R32,4-6 6-2 7-5,2010-02-01,https://matchstat.com/tennis/tournaments/m/Zagreb/2010,Zagreb,Olivier Rochus,1.0,0.0,5920112.0,140334.0,,1.7,Olivier Rochus,101.0,13.0,6.0,96.0,45.0,89.0,56.0,34.0,33.0,22.0,,,,,,2.0,185.0,,,hard
766,H2H 2-1,Simone Bolelli,1.0,1.0,5920113.0,140335.0,,1.75,Simone Bolelli,44.0,2.0,1.0,51.0,14.0,51.0,39.0,25.0,12.0,5.0,,,,,,1.0,102.0,,,1.75,2.0,R32,6-2 6-4,2010-02-01,https://matchstat.com/tennis/tournaments/m/Zagreb/2010,Zagreb,Illya Marchenko,4.0,1.0,5920113.0,140336.0,,2.0,Illya Marchenko,58.0,7.0,4.0,51.0,21.0,51.0,34.0,26.0,17.0,11.0,,,,,,2.0,102.0,,,hard
767,H2H 1-1,Evgeny Korolev,7.0,6.0,5920114.0,140338.0,,1.35,Evgeny Korolev,73.0,7.0,3.0,73.0,24.0,92.0,55.0,35.0,37.0,14.0,,,,,,2.0,165.0,,,1.35,3.0,R32,7-6(9) 6-4,2010-02-01,https://matchstat.com/tennis/tournaments/m/Zagreb/2010,Zagreb,Ivan Dodig,10.0,3.0,5920114.0,140337.0,,3.0,Ivan Dodig,92.0,10.0,4.0,92.0,43.0,73.0,40.0,31.0,33.0,18.0,,,,,,1.0,165.0,,,hard
768,H2H 2-5,Janko Tipsarevic,6.0,6.0,5920115.0,140415.0,,1.4,Janko Tipsarevic,75.0,3.0,2.0,75.0,26.0,89.0,47.0,31.0,42.0,18.0,,,,,,1.0,164.0,,,1.4,2.9,R32,7-6(5) 6-3,2010-02-01,https://matchstat.com/tennis/tournaments/m/Zagreb/2010,Zagreb,Michael Berrer,11.0,0.0,5920115.0,140416.0,,2.9,Michael Berrer,89.0,11.0,3.0,89.0,40.0,75.0,53.0,39.0,22.0,10.0,,,,,,2.0,164.0,,,hard
769,H2H 1-0,Ilija Bozoljac,16.0,3.0,5920116.0,140418.0,,1.15,Ilija Bozoljac,85.0,5.0,1.0,87.0,32.0,82.0,51.0,42.0,31.0,11.0,,,,,,2.0,169.0,,,1.15,5.0,R32,7-6(6) 7-5,2010-02-01,https://matchstat.com/tennis/tournaments/m/Zagreb/2010,Zagreb,Petar Jelenic,6.0,3.0,5920116.0,140417.0,,5.0,Petar Jelenic,84.0,13.0,2.0,82.0,29.0,87.0,53.0,41.0,34.0,14.0,,,,,,1.0,169.0,,,hard
770,H2H 2-1,Mischa Zverev,7.0,3.0,5920117.0,140340.0,,2.2,Mischa Zverev,49.0,2.0,0.0,50.0,12.0,61.0,39.0,27.0,22.0,10.0,,,,,,2.0,111.0,,,2.2,1.65,R32,6-4 6-3,2010-02-01,https://matchstat.com/tennis/tournaments/m/Zagreb/2010,Zagreb,Mikhail Kukushkin,5.0,0.0,5920117.0,140339.0,,1.65,Mikhail Kukushkin,62.0,9.0,3.0,61.0,24.0,50.0,37.0,28.0,13.0,10.0,,,,,,1.0,111.0,,,hard
771,H2H 2-2,Rainer Schuettler,3.0,3.0,5920118.0,140341.0,,3.2,Rainer Schuettler,42.0,2.0,0.0,43.0,10.0,58.0,35.0,22.0,23.0,10.0,,,,,,1.0,101.0,,,3.2,1.32,R32,6-3 6-2,2010-02-01,https://matchstat.com/tennis/tournaments/m/Zagreb/2010,Zagreb,Viktor Troicki,5.0,2.0,5920118.0,140342.0,,1.32,Viktor Troicki,59.0,6.0,4.0,58.0,26.0,43.0,27.0,24.0,16.0,9.0,,,,,,2.0,101.0,,,hard
772,H2H 1-0,Andreas Vinciguerra,10.0,3.0,5920119.0,140380.0,,2.79,Andreas Vinciguerra,82.0,7.0,2.0,79.0,22.0,91.0,56.0,44.0,35.0,16.0,,,,,,2.0,170.0,,,2.79,1.51,R32,1-6 6-1 7-6(4),2010-02-01,https://matchstat.com/tennis/tournaments/m/Zagreb/2010,Zagreb,Benjamin Becker,13.0,3.0,5920119.0,140379.0,,1.513,Benjamin Becker,88.0,7.0,2.0,91.0,31.0,79.0,40.0,30.0,39.0,27.0,,,,,,1.0,170.0,,,hard
773,H2H 2-1,Christophe Rochus,2.0,2.0,5920120.0,140381.0,,2.5,Christophe Rochus,88.0,5.0,1.0,88.0,28.0,102.0,69.0,45.0,33.0,15.0,,,,,,1.0,190.0,,,2.5,1.5,R32,6-7(4) 6-3 6-1,2010-02-01,https://matchstat.com/tennis/tournaments/m/Zagreb/2010,Zagreb,Philipp Petzschner,21.0,2.0,5920120.0,140382.0,,1.5,Philipp Petzschner,102.0,13.0,5.0,102.0,42.0,88.0,51.0,42.0,37.0,18.0,,,,,,2.0,190.0,,,hard
774,H2H 2-6,Denis Istomin,3.0,2.0,5920121.0,140383.0,,1.85,Denis Istomin,51.0,0.0,0.0,35.0,10.0,80.0,51.0,28.0,29.0,13.0,,,,,,1.0,115.0,,,1.85,1.85,R32,6-2 2-2 Retired,2010-02-01,https://matchstat.com/tennis/tournaments/m/Zagreb/2010,Zagreb,Lukas Lacko,1.0,0.0,5920121.0,140384.0,,1.85,Lukas Lacko,64.0,13.0,2.0,80.0,39.0,35.0,23.0,17.0,12.0,8.0,,,,,,2.0,115.0,,,hard
775,H2H 10-2,Arnaud Clement,5.0,1.0,5920122.0,140165.0,,3.0,Arnaud Clement,65.0,3.0,1.0,73.0,22.0,69.0,38.0,27.0,31.0,16.0,,,,,,1.0,142.0,,,3.0,1.38,R32,7-6(4) 6-3,2010-02-01,https://matchstat.com/tennis/tournaments/m/Zagreb/2010,Zagreb,Ivan Ljubicic,11.0,2.0,5920122.0,140166.0,,1.38,Ivan Ljubicic,77.0,2.0,2.0,69.0,26.0,73.0,47.0,36.0,26.0,15.0,,,,,,2.0,142.0,,,hard
776,,A Clement / O Rochus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,3-6 6-3 [10-8],2010-02-01,https://matchstat.com/tennis/tournaments/m/Zagreb/2010,Zagreb,J Melzer / P Petzschner,,,,,,,,,,,,,,,,,,,,,,,,,,,hard
777,,M Damm / F Polasek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,7-6(4) 6-4,2010-02-01,https://matchstat.com/tennis/tournaments/m/Zagreb/2010,Zagreb,J Melzer / P Petzschner,,,,,,,,,,,,,,,,,,,,,,,,,,,hard
778,,B Becker / R Schuettler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,6-3 1-6 [10-3],2010-02-01,https://matchstat.com/tennis/tournaments/m/Zagreb/2010,Zagreb,A Clement / O Rochus,,,,,,,,,,,,,,,,,,,,,,,,,,,hard
779,,F Cermak / M Mertinak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QF,6-4 6-4,2010-02-01,https://matchstat.com/tennis/tournaments/m/Zagreb/2010,Zagreb,J Melzer / P Petzschner,,,,,,,,,,,,,,,,,,,,,,,,,,,hard
780,,M Kohlmann / A Peya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QF,6-4 6-2,2010-02-01,https://matchstat.com/tennis/tournaments/m/Zagreb/2010,Zagreb,M Damm / F Polasek,,,,,,,,,,,,,,,,,,,,,,,,,,,hard
781,,R Hutchins / J Kerr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QF,6-3 6-1,2010-02-01,https://matchstat.com/tennis/tournaments/m/Zagreb/2010,Zagreb,A Clement / O Rochus,,,,,,,,,,,,,,,,,,,,,,,,,,,hard
782,,C Kas / E Korolev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QF,6-4 6-0,2010-02-01,https://matchstat.com/tennis/tournaments/m/Zagreb/2010,Zagreb,B Becker / R Schuettler,,,,,,,,,,,,,,,,,,,,,,,,,,,hard
783,,C Fleming / K Skupski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,6-4 6-3,2010-02-01,https://matchstat.com/tennis/tournaments/m/Zagreb/2010,Zagreb,F Cermak / M Mertinak,,,,,,,,,,,,,,,,,,,,,,,,,,,hard
784,,D Istomin / A Motti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,6-4 6-7(4) [10-7],2010-02-01,https://matchstat.com/tennis/tournaments/m/Zagreb/2010,Zagreb,J Melzer / P Petzschner,,,,,,,,,,,,,,,,,,,,,,,,,,,hard
785,,J Levinsky / M Zverev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,6-7(4) 6-3 [10-8],2010-02-01,https://matchstat.com/tennis/tournaments/m/Zagreb/2010,Zagreb,M Damm / F Polasek,,,,,,,,,,,,,,,,,,,,,,,,,,,hard
786,,J Marray / J Murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,2-6 7-6(1) [10-7],2010-02-01,https://matchstat.com/tennis/tournaments/m/Zagreb/2010,Zagreb,M Kohlmann / A Peya,,,,,,,,,,,,,,,,,,,,,,,,,,,hard
787,,J Delgado / F Moser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,4-6 7-5 [10-8],2010-02-01,https://matchstat.com/tennis/tournaments/m/Zagreb/2010,Zagreb,A Clement / O Rochus,,,,,,,,,,,,,,,,,,,,,,,,,,,hard
788,,F Skugor / I Zovko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,7-6(4) 7-6(5),2010-02-01,https://matchstat.com/tennis/tournaments/m/Zagreb/2010,Zagreb,R Hutchins / J Kerr,,,,,,,,,,,,,,,,,,,,,,,,,,,hard
789,,M Draganja / L Zovko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,7-6(7) 2-6 [10-4],2010-02-01,https://matchstat.com/tennis/tournaments/m/Zagreb/2010,Zagreb,B Becker / R Schuettler,,,,,,,,,,,,,,,,,,,,,,,,,,,hard
790,,J Knowle / R Lindstedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,6-3 7-6(6),2010-02-01,https://matchstat.com/tennis/tournaments/m/Zagreb/2010,Zagreb,C Kas / E Korolev,,,,,,,,,,,,,,,,,,,,,,,,,,,hard
791,H2H 2-1,Yannick Mertens,6.0,2.0,5920103.0,140316.0,,2.8,Yannick Mertens,103.0,8.0,1.0,107.0,36.0,99.0,66.0,51.0,33.0,16.0,,,,,,2.0,206.0,,,2.8,1.4,FQ,6-4 3-6 7-6(4),2010-02-01,https://matchstat.com/tennis/tournaments/m/Zagreb/2010,Zagreb,Andreas Vinciguerra,4.0,0.0,5920103.0,140315.0,,1.4,Andreas Vinciguerra,103.0,2.0,1.0,99.0,32.0,107.0,73.0,51.0,34.0,20.0,,,,,,1.0,206.0,,,hard
792,H2H 2-0,James Ward,5.0,1.0,5920104.0,140317.0,,2.5,James Ward,80.0,4.0,1.0,90.0,28.0,77.0,48.0,34.0,29.0,18.0,,,,,,1.0,167.0,,,2.5,1.5,FQ,7-6(3) 7-6(4),2010-02-01,https://matchstat.com/tennis/tournaments/m/Zagreb/2010,Zagreb,Ruben Bemelmans,3.0,1.0,5920104.0,140318.0,,1.5,Ruben Bemelmans,87.0,1.0,1.0,77.0,25.0,90.0,58.0,45.0,32.0,17.0,,,,,,2.0,167.0,,,hard
793,H2H 1-1,Michael Lammer,2.0,3.0,5920105.0,140319.0,,1.7,Michael Lammer,65.0,6.0,2.0,64.0,23.0,75.0,44.0,29.0,31.0,13.0,,,,,,1.0,139.0,,,1.7,2.1,FQ,7-6(2) 6-3,2010-02-01,https://matchstat.com/tennis/tournaments/m/Zagreb/2010,Zagreb,Alexandre Sidorenko,7.0,2.0,5920105.0,140320.0,,2.1,Alexandre Sidorenko,74.0,8.0,4.0,75.0,33.0,64.0,38.0,33.0,26.0,8.0,,,,,,2.0,139.0,,,hard
794,H2H 1-0,Martin Fischer,0.0,2.0,5920106.0,140322.0,,2.2,Martin Fischer,65.0,6.0,1.0,73.0,22.0,69.0,55.0,37.0,14.0,6.0,,,,,,2.0,142.0,,,2.2,1.65,FQ,6-4 7-6(1),2010-02-01,https://matchstat.com/tennis/tournaments/m/Zagreb/2010,Zagreb,Ilija Bozoljac,14.0,6.0,5920106.0,140321.0,,1.65,Ilija Bozoljac,77.0,2.0,2.0,69.0,26.0,73.0,38.0,30.0,35.0,21.0,,,,,,1.0,142.0,,,hard
795,H2H 1-0,Ivo Klec,1.0,0.0,5920095.0,140282.0,,,Ivo Klec,27.0,0.0,0.0,39.0,7.0,44.0,22.0,13.0,22.0,7.0,,,,,,2.0,83.0,,,,,SFQ,6-1 6-2,2010-02-01,https://matchstat.com/tennis/tournaments/m/Zagreb/2010,Zagreb,Andreas Vinciguerra,3.0,0.0,5920095.0,140281.0,,,Andreas Vinciguerra,56.0,4.0,4.0,44.0,24.0,39.0,23.0,21.0,16.0,11.0,,,,,,1.0,83.0,,,hard
796,H2H 1-1,Cedrik-Marcel Stebe,7.0,5.0,5920096.0,140283.0,,,Cedrik-Marcel Stebe,90.0,8.0,5.0,87.0,38.0,98.0,62.0,36.0,36.0,16.0,,,,,,1.0,185.0,,,,,SFQ,4-6 6-4 6-3,2010-02-01,https://matchstat.com/tennis/tournaments/m/Zagreb/2010,Zagreb,Yannick Mertens,2.0,2.0,5920096.0,140284.0,,,Yannick Mertens,95.0,10.0,7.0,98.0,46.0,87.0,61.0,36.0,26.0,13.0,,,,,,2.0,185.0,,,hard
797,H2H 2-0,Marsel Khamdamov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,6-7(4) 6-4 7-6(5),2010-02-01,https://matchstat.com/tennis/tournaments/m/Zagreb/2010,Zagreb,James Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,hard
798,H2H 3-0,Jerzy Janowicz,3.0,2.0,5920098.0,140285.0,,,Jerzy Janowicz,53.0,3.0,0.0,61.0,17.0,58.0,39.0,27.0,19.0,9.0,,,,,,1.0,119.0,,,,,SFQ,6-3 6-4,2010-02-01,https://matchstat.com/tennis/tournaments/m/Zagreb/2010,Zagreb,Ruben Bemelmans,7.0,0.0,5920098.0,140286.0,,,Ruben Bemelmans,66.0,6.0,2.0,58.0,22.0,61.0,39.0,31.0,22.0,13.0,,,,,,2.0,119.0,,,hard
